,Cell ID,Region num birth,Region num death,Cell birth time,Cell death time,Cell age,Old pole age,Error frame,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Region score birth,Region score death,X position birth,Y position birth,Fluor1 sum,Fluor1 mean,Fluor2 sum,Fluor2 mean,Fluor3 sum,Fluor3 mean,Num of neighbors,Region gray val,Focus1(1) long axis birth,Focus1(1) short axis birth,Focus1(1) score birth,Focus1(1) intensity birth,Focus1(2) long axis birth,Focus1(2) short axis birth,Focus1(2) score birth,Focus1(2) intensity birth,Focus1(3) long axis birth,Focus1(3) short axis birth,Focus1(3) score birth,Focus1(3) intensity birth,Focus1(4) long axis birth,Focus1(4) short axis birth,Focus1(4) score birth,Focus1(4) intensity birth,Focus1(5) long axis birth,Focus1(5) short axis birth,Focus1(5) score birth,Focus1(5) intensity birth,Focus1(1) long axis pole align,Focus1(1) long axis norm pole align,Focus1(1) long axis normalized,Focus1(2) long axis normalized,Focus1(3) long axis normalized,Focus1(4) long axis normalized,Focus1(5) long axis normalized,Focus1(1) short axis normalized,Focus1(2) short axis normalized,Focus1(3) short axis normalized,Focus1(4) short axis normalized,Focus1(5) short axis normalized,Focus1(1) gaussianFitWidth,Focus1(2) gaussianFitWidth,Focus1(3) gaussianFitWidth,Mother ID,Daughter1 ID,Daughter2 ID,dL max,dL min,L death / L birth,Fluor1 sum death,Fluor1 mean death,Fluor2 sum death,Fluor2 mean death,Fluor3 sum death,Fluor3 mean death,Focus1(1) long axis death,Focus1(1) short axis death,Focus1(1) score death,Focus1(1) intensity death,Focus1(2) long axis death,Focus1(2) short axis death,Focus1(2) score death,Focus1(2) intensity death,Focus1(2) long axis death,Focus1(3) short axis death,Focus1(3) score death,Focus1(3) intensity death,Focus1(4) long axis death,Focus1(4) short axis death,Focus1(4) score death,Focus1(4) intensity death,Focus1(5) long axis death,Focus1(5) short axis death,Focus1(5) score death,Focus1(5) intensity death,Focus1(1) gaussian fit width death,Focus1(2) gaussian fit width death,Focus1(3) gaussian fit width death,Long axis/Short axis birth,Long axis/Short axis death,Neck width,Maximum width,Cell dist to edge,Growth Rate,Time of Death,Strain
10,11.0,11.0,11.0,1.0,1.0,0.0,,,0.0,17.0,17.0,4.637471401739401,4.637471401739401,80.0,80.0,-21.147081638581067,-21.147081638581067,48.8625,370.9875,184149.0,2301.8625,55343.0,691.7875,,,,2047.5,5.403052840704881,0.8832134429967476,2.0580504647154134,5.24191546622818,-4.894582177775717,1.0366637402070182,2.0515405721880113,5.102682483701197,,,,,,,,,,,,,,,0.30016960226138223,-0.27192123209865093,,,,0.11040168037459346,0.12958296752587728,,,,1.3132789075931108,1.250337032081426,,0.0,,,,,,184149.0,2301.8625,55343.0,691.7875,,,5.403052840704881,0.8832134429967476,2.0580504647154134,5.24191546622818,-4.894582177775717,1.0366637402070182,2.0515405721880113,5.102682483701197,,,,,,,,,,,,,1.3132789075931108,1.250337032081426,,3.6657908000518815,3.6657908000518815,4.637471401739401,5.991151889165242,1.0,,,purAinaA
11,12.0,12.0,12.0,1.0,1.0,0.0,,,0.0,25.0,25.0,5.166051456653572,5.166051456653572,129.0,129.0,9.932456525634937,9.932456525634937,53.44961240310077,341.4031007751938,212984.0,1651.0387596899225,79463.0,615.9922480620155,,,,2077.720930232558,5.206207428140475,1.132675357028673,4.096237975932683,3.3641650697893946,8.709597146954932,-0.6849661059681043,1.2489137038440068,3.3472970674046736,-9.38479250852979,-0.03241893668431883,0.9609039088787747,2.002338873461924,-5.011142493432663,-1.7304240921323064,0.6110215671414091,1.4699782927102216,,,,,,,0.20023874723617213,0.3349845056521128,-0.36095355802037654,-0.19273624974741013,,0.14158441962858412,-0.08562076324601303,-0.004052367085539854,-0.2163030115165383,,0.43434519033538205,1.336182275317749,1.0518488952747782,0.0,,,,,,212984.0,1651.0387596899225,79463.0,615.9922480620155,,,5.206207428140475,1.132675357028673,4.096237975932683,3.3641650697893946,8.709597146954932,-0.6849661059681043,1.2489137038440068,3.3472970674046736,-9.38479250852979,-0.03241893668431883,0.9609039088787747,2.002338873461924,-5.011142493432663,-1.7304240921323064,0.6110215671414091,1.4699782927102216,,,,,0.43434519033538205,1.336182275317749,1.0518488952747782,4.839285905253898,4.839285905253898,5.166051456653572,6.098804102588474,1.0,,11.0,purAinaA
12,13.0,13.0,13.0,1.0,1.0,0.0,,,0.0,29.0,29.0,5.943256075204484,5.943256075204484,172.0,172.0,38.254409722868544,38.254409722868544,71.84302325581395,176.22093023255815,321382.0,1868.5,110871.0,644.5988372093024,,,,1978.8546511627908,-10.897492758745717,-0.5686043127447986,1.8938776196686626,5.187214050925787,10.330278958928751,-0.8439199723052999,1.7526860499264645,4.974576955212438,,,,,,,,,,,,,,,-0.3632497586248572,0.3443426319642917,,,,-0.0631782569716443,-0.0937688858117,,,,1.4002563405751713,1.4502421456416712,,0.0,,,,,,321382.0,1868.5,110871.0,644.5988372093024,,,-10.897492758745717,-0.5686043127447986,1.8938776196686626,5.187214050925787,10.330278958928751,-0.8439199723052999,1.7526860499264645,4.974576955212438,,,,,,,,,,,,,1.4002563405751713,1.4502421456416712,,4.879480142373341,4.879480142373341,5.943256075204484,6.84052820842074,1.0,,26.0,purAinaA
13,14.0,14.0,14.0,1.0,1.0,0.0,,,0.0,26.0,26.0,5.508818290442537,5.508818290442537,144.0,144.0,26.799059922084588,26.799059922084588,78.97222222222223,173.70833333333334,199311.0,1384.1041666666667,82861.0,575.4236111111111,,,,2025.75,9.00181377485357,-1.1949235770744577,0.9089243455380617,2.2735562390679185,-9.176209628632378,-0.9482709365594761,0.6946548485093752,2.0141338929917723,4.52715044622366,-0.5328044257142646,0.44110704406039797,0.9448822212236669,,,,,,,,,,,0.32149334910191324,-0.32772177245115636,0.16168394450798784,,,-0.13276928634160642,-0.10536343739549735,-0.0592004917460294,,,1.2239431432398926,1.3796006564634486,1.0084215743507423,0.0,,,,,,199311.0,1384.1041666666667,82861.0,575.4236111111111,,,9.00181377485357,-1.1949235770744577,0.9089243455380617,2.2735562390679185,-9.176209628632378,-0.9482709365594761,0.6946548485093752,2.0141338929917723,4.52715044622366,-0.5328044257142646,0.44110704406039797,0.9448822212236669,,,,,,,,,1.2239431432398926,1.3796006564634486,1.0084215743507423,4.71970550292218,4.71970550292218,5.508818290442537,5.908772095739702,1.0,,20.0,purAinaA
14,15.0,15.0,15.0,1.0,1.0,0.0,,,0.0,34.0,34.0,6.114243439990872,6.114243439990872,208.0,208.0,40.91094473464801,40.91094473464801,88.29807692307692,356.85096153846155,432599.0,2079.8028846153848,136703.0,657.2259615384615,,,,1968.9903846153845,12.904091169753285,0.33727729715941024,1.647180443686562,5.422908677576569,-12.242114831669122,0.40951067247280903,1.3756619015742595,5.0650742734461325,,,,,,,,,,,,,,,0.36868831913580813,-0.3497747094762606,,,,0.03372772971594103,0.040951067247280905,,,,1.6487200348517592,1.8016484366319807,,0.0,,,,,,432599.0,2079.8028846153848,136703.0,657.2259615384615,,,12.904091169753285,0.33727729715941024,1.647180443686562,5.422908677576569,-12.242114831669122,0.40951067247280903,1.3756619015742595,5.0650742734461325,,,,,,,,,,,,,1.6487200348517592,1.8016484366319807,,5.560786110938814,5.560786110938814,6.114243439990872,7.166507765440012,1.0,,7.0,purAinaA
15,16.0,16.0,16.0,1.0,1.0,0.0,,,0.0,24.0,24.0,6.498215253113185,6.498215253113185,156.0,156.0,34.28950498721124,34.28950498721124,133.35256410256412,295.0769230769231,194168.0,1244.6666666666667,92231.0,591.224358974359,,,,1932.9038461538462,7.854765746406204,-0.8788248675194923,0.9200124827897131,2.531508872250435,-8.426467772785324,-0.4581277090302045,0.7539911480816477,1.9420159424912928,4.240572482318302,1.1222258005134864,0.7507922075218615,1.4684407195256648,-3.467697271835833,1.1592690721064822,0.2680336304877855,0.8888367272854885,,,,,,,0.3141906298562482,-0.337058710911413,0.16962289929273208,-0.13870789087343333,,-0.08788248675194923,-0.04581277090302045,0.11222258005134864,0.11592690721064822,,1.3594637232802025,1.289530116645033,0.9569480107523617,0.0,,,,,,194168.0,1244.6666666666667,92231.0,591.224358974359,,,7.854765746406204,-0.8788248675194923,0.9200124827897131,2.531508872250435,-8.426467772785324,-0.4581277090302045,0.7539911480816477,1.9420159424912928,4.240572482318302,1.1222258005134864,0.7507922075218615,1.4684407195256648,-3.467697271835833,1.1592690721064822,0.2680336304877855,0.8888367272854885,,,,,1.3594637232802025,1.289530116645033,0.9569480107523617,3.6933217914722056,3.6933217914722056,6.498215253113185,7.337563358787672,1.0,,13.0,purAinaA
16,17.0,17.0,17.0,1.0,1.0,0.0,,,0.0,24.0,24.0,5.79121907791608,5.79121907791608,139.0,139.0,3.101489281045422,3.101489281045422,133.9640287769784,271.0143884892086,174156.0,1252.9208633093526,81349.0,585.2446043165468,,,,1903.6618705035971,8.376146430177993,-0.009336051109560373,1.1856867690478843,3.185610881112959,-3.159062051034669,-0.8761786313824781,1.0320283724321202,2.323629038093104,3.663474218368628,-0.897629955307633,1.0351973807502763,2.2128935564924506,-7.176832345898232,-0.2863053113710038,0.5192819345051106,1.4609574284503726,,,,,,,0.3490061012574164,-0.13162758545977787,0.15264475909869282,-0.299034681079093,,-0.0011670063886950466,-0.10952232892280976,-0.11220374441345413,-0.035788163921375474,,1.347818987681361,1.115605994102752,1.0557228597770254,0.0,,,,,,174156.0,1252.9208633093526,81349.0,585.2446043165468,,,8.376146430177993,-0.009336051109560373,1.1856867690478843,3.185610881112959,-3.159062051034669,-0.8761786313824781,1.0320283724321202,2.323629038093104,3.663474218368628,-0.897629955307633,1.0351973807502763,2.2128935564924506,-7.176832345898232,-0.2863053113710038,0.5192819345051106,1.4609574284503726,,,,,1.347818987681361,1.115605994102752,1.0557228597770254,4.1442051625227405,4.1442051625227405,5.79121907791608,6.77588355014647,1.0,,14.0,purAinaA
17,18.0,18.0,18.0,1.0,1.0,0.0,,,0.0,42.0,42.0,5.857508621098012,5.857508621098012,246.0,246.0,48.0649120832786,48.0649120832786,163.1829268292683,201.1138211382114,462324.0,1879.3658536585365,165867.0,674.2560975609756,,,,2032.7967479674796,-16.462267001924534,0.09170765565075722,2.0339879004261157,5.544336240392879,17.61858379502282,-0.3798768105159702,1.5462269130750688,4.4128593640718,-4.606530250477497,-0.6140178034055399,0.997253065635559,2.780048180367556,5.775676917193756,-1.5056926701162683,1.2506018068973597,1.9106826280746976,,,,,,,-0.37414243186192125,0.4004223589777913,-0.10469386932903402,0.13126538448167627,,0.009170765565075723,-0.03798768105159702,-0.06140178034055399,-0.15056926701162682,,1.4088906333844249,1.426413599581593,1.4350637193429658,0.0,,,,,,462324.0,1879.3658536585365,165867.0,674.2560975609756,,,-16.462267001924534,0.09170765565075722,2.0339879004261157,5.544336240392879,17.61858379502282,-0.3798768105159702,1.5462269130750688,4.4128593640718,-4.606530250477497,-0.6140178034055399,0.997253065635559,2.780048180367556,5.775676917193756,-1.5056926701162683,1.2506018068973597,1.9106826280746976,,,,,1.4088906333844249,1.426413599581593,1.4350637193429658,7.170283940978125,7.170283940978125,4.36650796731313,7.020329107142364,1.0,,8.0,purAinaA
18,19.0,19.0,19.0,1.0,1.0,0.0,,,0.0,34.0,34.0,5.526987834600611,5.526987834600611,188.0,188.0,45.62955284466628,45.62955284466628,173.68085106382978,198.77659574468086,323055.0,1718.377659574468,127445.0,677.8989361702128,,,,2005.2074468085107,-13.249740858687904,-0.07529601947085585,1.602488927621883,4.057331613677611,13.533044307570824,-0.4362599211296727,1.1699278575683951,3.382709284908088,,,,,,,,,,,,,,,-0.3680483571857751,0.3759178974325229,,,,-0.007529601947085585,-0.04362599211296727,,,,1.2829498677183242,1.4648965719156026,,0.0,,,,,,323055.0,1718.377659574468,127445.0,677.8989361702128,,,-13.249740858687904,-0.07529601947085585,1.602488927621883,4.057331613677611,13.533044307570824,-0.4362599211296727,1.1699278575683951,3.382709284908088,,,,,,,,,,,,,1.2829498677183242,1.4648965719156026,,6.151632863591583,6.151632863591583,4.9992528336982405,6.61609663942166,1.0,,7.0,purAinaA
19,20.0,20.0,20.0,1.0,1.0,0.0,,,0.0,55.0,55.0,6.534218284151305,6.534218284151305,360.0,360.0,49.57672334069081,49.57672334069081,186.2,396.65555555555557,584952.0,1624.8666666666666,215205.0,597.7916666666666,,,,1982.6833333333334,-23.912083183427693,-3.1709979313888423,1.6050356102548367,4.484041688020643,23.1269225691949,-2.9465867673374673,0.9879577220488603,3.2034366449341567,-19.35780080190529,-0.1053869882580285,0.6751045869037051,1.534598088349095,,,,,,,,,,,-0.41951023128820514,0.40573548367008594,-0.3396105403843034,,,-0.22649985224206018,-0.21047048338124766,-0.007527642018430607,,,1.4377935866861633,1.6331624906966549,1.0886889713971313,0.0,,,,,,584952.0,1624.8666666666666,215205.0,597.7916666666666,,,-23.912083183427693,-3.1709979313888423,1.6050356102548367,4.484041688020643,23.1269225691949,-2.9465867673374673,0.9879577220488603,3.2034366449341567,-19.35780080190529,-0.1053869882580285,0.6751045869037051,1.534598088349095,,,,,,,,,1.4377935866861633,1.6331624906966549,1.0886889713971313,8.417227219574539,8.417227219574539,6.177521893154942,7.568456331888835,1.0,,,purAinaA
20,21.0,21.0,21.0,1.0,1.0,0.0,,,0.0,29.0,29.0,5.690543620693492,5.690543620693492,166.0,166.0,8.3084132753375,8.3084132753375,201.56626506024097,464.12048192771084,301234.0,1814.6626506024097,105411.0,635.0060240963855,,,,2092.2289156626507,-9.899124819524534,0.39138227860453423,1.7627575166291487,4.793043385696249,12.352378741277771,0.4386042040763902,1.1082349969939316,2.697951736111904,,,,,,,,,,,,,,,-0.31932660708143656,0.39846383036379907,,,,0.04348691984494825,0.04873380045293225,,,,1.4157672764000766,1.1775727361764854,,0.0,,,,,,301234.0,1814.6626506024097,105411.0,635.0060240963855,,,-9.899124819524534,0.39138227860453423,1.7627575166291487,4.793043385696249,12.352378741277771,0.4386042040763902,1.1082349969939316,2.697951736111904,,,,,,,,,,,,,1.4157672764000766,1.1775727361764854,,5.096173921686913,5.096173921686913,5.690543620693492,6.365765221409674,1.0,,10.0,purAinaA
21,22.0,22.0,22.0,1.0,1.0,0.0,,,0.0,27.0,27.0,5.808650293554414,5.808650293554414,158.0,158.0,9.730500995374914,9.730500995374914,214.56962025316454,444.4873417721519,319275.0,2020.7278481012659,100053.0,633.246835443038,,,,2167.1582278481014,11.499592541399997,-0.5100184690665186,1.9681469207932276,5.035328946638032,-10.152772925280175,-0.35051568435182734,1.8395064177039584,4.789935773497459,,,,,,,,,,,,,,,0.39653767384137917,-0.35009561811310946,,,,-0.06375230863331482,-0.04381446054397842,,,,1.305974898779938,1.3210674821645445,,0.0,,,,,,319275.0,2020.7278481012659,100053.0,633.246835443038,,,11.499592541399997,-0.5100184690665186,1.9681469207932276,5.035328946638032,-10.152772925280175,-0.35051568435182734,1.8395064177039584,4.789935773497459,,,,,,,,,,,,,1.305974898779938,1.3210674821645445,,4.648239889731463,4.648239889731463,5.515203251681972,6.29383315372949,1.0,,,purAinaA
