,Strain,Fluor1 mean
18571,purA,517.8333333333334
18572,purA,508.1965811965812
18573,purA,504.0
18574,purA,502.78195488721803
18575,purA,530.75
18576,purA,507.86021505376345
18577,purA,505.63247863247864
18578,purA,513.0814814814814
18579,purA,508.36296296296297
18580,purA,517.4082840236687
18581,purA,503.8045977011494
18582,purA,510.3030303030303
18583,purA,514.258064516129
18584,purA,516.7469135802469
18585,purA,506.64957264957263
18586,purA,506.3298969072165
18587,purA,506.97222222222223
18588,purA,510.0769230769231
18589,purA,508.2282608695652
18590,purA,507.6666666666667
18591,purA,501.46783625730995
18592,purA,506.81088825214897
18593,purA,510.86324786324786
18594,purA,501.08376963350787
18595,purA,504.9449541284404
18596,purA,508.81666666666666
18597,purA,513.6091954022988
18598,purA,512.05
18599,purA,520.4488188976378
18600,purA,511.2
18601,purA,515.9430894308944
18602,purA,511.2229299363057
18603,purA,516.8217391304348
18604,purA,514.179012345679
18605,purA,502.9734513274336
18606,purA,501.5904761904762
18607,purA,513.2934782608696
18608,purA,515.4172185430464
18609,purA,517.4148936170212
18610,purA,514.7058823529412
18611,purA,508.95238095238096
18612,purA,505.4573643410853
18613,purA,519.7413793103449
18614,purA,512.6754966887418
18615,purA,505.5103092783505
18616,purA,508.5763888888889
18617,purA,510.4024390243902
18618,purA,510.7102803738318
18619,purA,511.9407894736842
18620,purA,505.78620689655173
18621,purA,513.2801932367149
18622,purA,504.25735294117646
18623,purA,501.96153846153845
18624,purA,507.16129032258067
18625,purA,514.5070422535211
18626,purA,512.0
18627,purA,506.49624060150376
18628,purA,502.42857142857144
18629,purA,515.8163265306123
18630,purA,503.8243243243243
18631,purA,506.22222222222223
18632,purA,502.5827814569536
18633,purA,516.6932515337423
18634,purA,502.0568181818182
18635,purA,502.8503937007874
18636,purA,500.1914893617021
18637,purA,499.89690721649487
18638,purA,502.63953488372096
18639,purA,516.2267441860465
18640,purA,505.02298850574715
18641,purA,500.6730769230769
18642,purA,510.7395833333333
18643,purA,505.6218487394958
18644,purA,512.4084507042254
18645,purA,506.18897637795277
18646,purA,509.7293233082707
18647,purA,506.31067961165047
18648,purA,510.5493333333333
18649,purA,504.14953271028037
18650,purA,500.07086614173227
18651,purA,502.7676767676768
18652,purA,512.5042735042736
18653,purA,500.74311926605503
18654,purA,507.27272727272725
18655,purA,504.2298136645963
18656,purA,515.5892857142857
18657,purA,505.517571884984
18658,purA,514.6635944700461
18659,purA,503.49056603773585
18660,purA,514.575
18661,purA,508.4657534246575
18662,purA,498.22857142857146
18663,purA,508.9766081871345
18664,purA,507.10788381742736
18665,purA,513.61875
18666,purA,505.3897058823529
18667,purA,509.496644295302
18668,purA,496.848275862069
18669,purA,520.8461538461538
18670,purA,503.9789473684211
18671,purA,508.6532258064516
18672,purA,518.8034188034188
18673,purA,513.5538461538462
18674,purA,518.9619047619047
18675,purA,514.9956896551724
18676,purA,506.3478260869565
18677,purA,515.3203883495146
18678,purA,512.4702702702702
18679,purA,508.9304347826087
18680,purA,505.6505376344086
18681,purA,508.8791208791209
18682,purA,504.52592592592595
18683,purA,505.3850931677019
18684,purA,502.24242424242425
18685,purA,508.0841121495327
18686,purA,513.0157480314961
18687,purA,512.8455882352941
18688,purA,506.58
18689,purA,504.373417721519
18690,purA,514.5773195876288
18691,purA,506.1193181818182
18692,purA,511.93865030674846
18693,purA,498.9144385026738
18694,purA,503.8837209302326
18695,purA,505.18897637795277
18696,purA,503.15714285714284
18697,purA,513.7028985507246
18698,purA,515.0995670995671
18699,purA,517.9362745098039
18700,purA,498.02247191011236
18701,purA,514.0731707317074
18702,purA,503.7551020408163
18703,purA,503.6194690265487
18704,purA,510.18666666666667
18705,purA,511.37692307692305
18706,purA,510.5123966942149
18707,purA,506.3272727272727
18708,purA,505.8686440677966
18709,purA,512.258064516129
18710,purA,510.4271844660194
18711,purA,503.2513368983957
18712,purA,504.79617834394907
18713,purA,513.4806201550388
18714,purA,500.11538461538464
18715,purA,503.4651162790698
18716,purA,500.6019417475728
18717,purA,504.44202898550725
18718,purA,509.7734375
18719,purA,507.11764705882354
18720,purA,504.495652173913
18721,purA,510.3615384615385
18722,purA,501.2717391304348
18723,purA,520.1648351648352
18724,purA,504.7171717171717
18725,purA,516.2814814814815
18726,purA,502.9837398373984
18727,purA,509.9618320610687
18728,purA,511.704
18729,purA,525.1851851851852
18730,purA,505.2049180327869
18731,purA,513.7132169576059
18732,purA,517.4247787610619
18733,purA,507.0759493670886
18734,purA,506.0263157894737
18735,purA,501.82278481012656
18736,purA,517.5285714285715
18737,purA,516.0794701986755
18738,purA,527.3673469387755
18739,purA,512.6172839506173
18740,purA,505.7959183673469
18741,purA,514.5151515151515
18742,purA,510.1219512195122
18743,purA,518.9759036144578
18744,purA,505.2291666666667
18745,purA,510.6393442622951
18746,purA,509.82236842105266
18747,purA,521.3655913978495
18748,purA,499.88106796116506
18749,purA,507.46
18750,purA,512.7981651376147
18751,purA,507.5
18752,purA,504.7
18753,purA,511.5
18754,purA,512.5540540540541
18755,purA,522.0786516853933
18756,purA,513.3333333333334
18757,purA,523.8807339449542
18758,purA,532.8879310344828
18759,purA,520.2666666666667
18760,purA,515.53125
18761,purA,506.36842105263156
18762,purA,510.301775147929
18763,purA,495.42767295597486
18764,purA,515.2581818181818
18765,purA,511.47777777777776
18766,purA,514.2
18767,purA,508.3933333333333
18768,purA,509.45588235294116
18769,purA,505.4485981308411
18770,purA,499.0094786729858
18771,purA,504.27624309392263
18772,purA,508.65384615384613
18773,purA,513.7317073170732
18774,purA,514.6986899563319
18775,purA,502.1830065359477
18776,purA,503.6896551724138
18777,purA,516.8735632183908
18778,purA,516.75
18779,purA,514.0506329113924
18780,purA,513.9186991869918
18781,purA,509.4392523364486
18782,purA,511.07185628742513
18783,purA,520.2127659574468
18784,purA,519.6315789473684
18785,purA,504.9144736842105
18786,purA,497.74863387978144
18787,purA,512.1481481481482
18788,purA,502.6341463414634
18789,purA,503.3156028368794
18790,purA,501.4347826086956
18791,purA,504.3939393939394
18792,purA,513.5818181818182
18793,purA,511.0337837837838
18794,purA,502.9507042253521
18795,purA,500.64285714285717
18796,purA,514.5625
18797,purA,501.6779661016949
18798,purA,504.3734939759036
18799,purA,514.6538461538462
18800,purA,500.25
18801,purA,501.4791666666667
18802,purA,508.9718309859155
18803,purA,500.5287356321839
18804,purA,506.5121951219512
18805,purA,499.78472222222223
18806,purA,505.88659793814435
18807,purA,505.83458646616543
18808,purA,500.1869918699187
18809,purA,506.8355263157895
18810,purA,515.6179775280899
18811,purA,502.25581395348837
18812,purA,509.47058823529414
18813,purA,508.10309278350513
18814,purA,508.47058823529414
18815,purA,507.94117647058823
18816,purA,502.8101265822785
18817,purA,496.2689075630252
18818,purA,499.5253164556962
18819,purA,511.6829268292683
18820,purA,502.0846560846561
18821,purA,507.5339805825243
18822,purA,499.6411764705882
18823,purA,509.8292682926829
18824,purA,498.44444444444446
18825,purA,509.2298136645963
18826,purA,507.36842105263156
18827,purA,513.5217391304348
18828,purA,496.58720930232556
18829,purA,501.29559748427675
18830,purA,515.2566371681415
18831,purA,499.7401129943503
18832,purA,513.8351648351648
18833,purA,505.2
18834,purA,518.8863636363636
18835,purA,516.2093023255813
18836,purA,502.72131147540983
18837,purA,500.4513888888889
18838,purA,518.6
18839,purA,520.8897058823529
18840,purA,508.0
18841,purA,509.44303797468353
18842,purA,501.84705882352944
18843,purA,501.0
18844,purA,501.2151162790698
18845,purA,517.2978723404256
18846,purA,506.5859375
18847,purA,502.94267515923565
18848,purA,515.2435897435897
18849,purA,507.234375
18850,purA,502.97333333333336
18851,purA,497.72685185185185
18852,purA,509.4308943089431
18853,purA,510.4
18854,purA,518.1481481481482
18855,purA,509.5
18856,purA,499.34
18857,purA,499.7086956521739
18858,purA,510.90625
18859,purA,502.282722513089
18860,purA,504.5620437956204
18861,purA,511.40555555555557
18862,purA,505.56613756613757
18863,purA,510.80272108843536
18864,purA,503.9469696969697
18865,purA,507.71597633136093
18866,purA,511.6546762589928
18867,purA,511.29545454545456
18868,purA,503.875
18869,purA,511.23
18870,purA,509.88461538461536
18871,purA,508.89772727272725
18872,purA,506.3050847457627
18873,purA,508.08653846153845
18874,purA,508.05405405405406
18875,purA,505.44444444444446
18876,purA,509.6604938271605
18877,purA,495.3743016759777
18878,purA,501.2680412371134
18879,purA,512.2244897959183
18880,purA,508.9037037037037
18881,purA,497.94329896907215
18882,purA,510.58851674641147
18883,purA,513.9121621621622
18884,purA,505.64732142857144
18885,purA,499.5923913043478
18886,purA,497.8475609756098
18887,purA,499.5177304964539
18888,purA,502.1929824561403
18889,purA,500.56140350877195
18890,purA,499.1132075471698
18891,purA,503.65625
18892,purA,502.0791366906475
18893,purA,504.5878378378378
18894,purA,511.47899159663865
18895,purA,497.5049504950495
18896,purA,503.8203592814371
18897,purA,505.2267441860465
18898,purA,504.05825242718447
18899,purA,509.9548387096774
18900,purA,497.1169590643275
18901,purA,500.5503875968992
18902,purA,504.1654676258993
18903,purA,508.01785714285717
18904,purA,505.4660194174757
18905,purA,502.3968253968254
18906,purA,505.27777777777777
18907,purA,510.0135135135135
18908,purA,505.5744680851064
18909,purA,504.17977528089887
18910,purA,507.0815450643777
18911,purA,520.8089887640449
18912,purA,502.2268907563025
18913,purA,513.7037037037037
18914,purA,512.8831168831168
18915,purA,503.76
18916,purA,505.59615384615387
18917,purA,507.4963503649635
18918,purA,503.1736111111111
18919,purA,503.51937984496124
18920,purA,509.34375
18921,purA,507.9583333333333
18922,purA,499.2183908045977
18923,purA,502.34615384615387
18924,purA,512.2080536912752
18925,purA,510.6132075471698
18926,purA,499.21666666666664
18927,purA,503.2074074074074
18928,purA,503.3690476190476
18929,purA,497.0657894736842
18930,purA,503.17857142857144
18931,purA,512.3636363636364
18932,purA,517.25
18933,purA,533.8620689655172
18934,purA,530.1391304347826
18935,purA,515.8018018018018
18936,purA,524.6413043478261
18937,purA,527.7241379310345
18938,purA,513.9821428571429
18939,purA,521.6990291262136
18940,purA,507.2162162162162
18941,purA,523.3916666666667
18942,purA,510.4758064516129
18943,purA,517.8201284796573
18944,purA,518.7741935483871
18945,purA,536.4923076923077
18946,purA,511.0735294117647
18947,purA,524.3018867924528
18948,purA,524.6511627906976
18949,purA,512.1269841269841
18950,purA,532.1954022988506
18951,purA,527.7345132743363
18952,purA,519.8155339805825
18953,purA,522.5948275862069
18954,purA,510.9267015706806
18955,purA,514.6868686868687
18956,purA,515.7056451612904
18957,purA,528.578231292517
18958,purA,534.6835443037975
18959,purA,517.1592356687898
18960,purA,513.933962264151
18961,purA,531.0579710144928
18962,purA,508.719298245614
18963,purA,505.02777777777777
18964,purA,526.2982456140351
18965,purA,516.4787234042553
18966,purA,518.5561224489796
18967,purA,520.0521739130435
18968,purA,586.8095238095239
18969,purA,511.6
18970,purA,513.5586206896552
18971,purA,528.3900709219859
18972,purA,519.2444444444444
18973,purA,520.1428571428571
18974,purA,521.3357142857143
18975,purA,517.054347826087
18976,purA,516.5833333333334
18977,purA,526.9384615384615
18978,purA,528.9180327868852
18979,purA,538.7407407407408
18980,purA,530.65
18981,purA,509.5963302752294
18982,purA,512.6037735849056
18983,purA,514.7043010752689
18984,purA,514.021052631579
18985,purA,519.9108280254777
18986,purA,525.2874251497007
18987,purA,527.6428571428571
18988,purA,512.0
18989,purA,514.6466165413534
18990,purA,526.1511627906976
18991,purA,513.975
18992,purA,522.031847133758
18993,purA,519.2823529411764
18994,purA,515.8187919463087
18995,purA,525.0125786163522
18996,purA,523.8681318681319
18997,purA,511.15486725663715
18998,purA,521.7033898305085
18999,purA,518.75
19000,purA,515.4215686274509
19001,purA,512.3089430894308
19002,purA,515.1111111111111
19003,purA,510.66
19004,purA,514.7567567567568
19005,purA,523.6145833333334
19006,purA,514.2137404580153
19007,purA,510.42857142857144
19008,purA,525.8545454545455
19009,purA,524.5131578947369
19010,purA,518.5731707317074
19011,purA,518.2074074074075
19012,purA,511.05882352941177
19013,purA,519.3857142857142
19014,purA,517.6339622641509
19015,purA,526.1851851851852
19016,purA,511.859872611465
19017,purA,516.2456140350877
19018,purA,519.2573099415205
19019,purA,529.3850574712644
19020,purA,520.02
19021,purA,508.71590909090907
19022,purA,520.6380952380953
19023,purA,514.1386138613861
19024,purA,516.9615384615385
19025,purA,513.1428571428571
19026,purA,510.04
19027,purA,523.5205479452055
19028,purA,529.1705882352941
19029,purA,518.1504424778761
19030,purA,531.1538461538462
19031,purA,527.141975308642
19032,purA,524.5915492957746
19033,purA,517.8241758241758
19034,purA,520.2655367231638
19035,purA,511.50387596899225
19036,purA,510.70588235294116
19037,purA,525.9672131147541
19038,purA,519.7614678899082
19039,purA,518.7881355932203
19040,purA,516.1506849315068
19041,purA,510.26356589147287
19042,purA,540.8252427184466
19043,purA,511.3
19044,purA,517.2207792207793
19045,purA,521.7326732673267
19046,purA,517.4700854700855
19047,purA,506.2719298245614
19048,purA,511.83478260869566
19049,purA,520.7704918032787
19050,purA,516.5136612021857
19051,purA,505.72222222222223
19052,purA,519.8818897637796
19053,purA,505.76
19054,purA,518.0095238095238
19055,purA,518.6224489795918
19056,purA,510.92035398230087
19057,purA,518.830985915493
19058,purA,509.9760956175299
19059,purA,509.5360824742268
19060,purA,523.5970149253732
19061,purA,508.8290598290598
19062,purA,509.6601941747573
19063,purA,519.6428571428571
19064,purA,501.568
19065,purA,519.4
19066,purA,509.06962025316454
19067,purA,513.7460317460317
19068,purA,509.14912280701753
19069,purA,522.1190476190476
19070,purA,503.5263157894737
19071,purA,504.6734693877551
19072,purA,515.2735042735043
19073,purA,507.75845410628017
19074,purA,519.7349397590361
19075,purA,511.5405405405405
19076,purA,518.9375
19077,purA,521.3846153846154
19078,purA,512.7396121883656
19079,purA,520.7605633802817
19080,purA,517.8285714285714
19081,purA,519.6565656565657
19082,purA,511.61538461538464
19083,purA,541.0373831775701
19084,purA,518.9468085106383
19085,purA,518.7016574585635
19086,purA,514.9358288770053
19087,purA,529.5321100917431
19088,purA,521.8514851485148
19089,purA,521.431279620853
19090,purA,517.3046875
19091,purA,539.1575342465753
19092,purA,514.2671755725191
19093,purA,510.5301204819277
19094,purA,512.3455882352941
19095,purA,506.4179104477612
19096,purA,518.1165048543689
19097,purA,550.0175438596491
19098,purA,524.67
19099,purA,519.436974789916
19100,purA,512.0336538461538
19101,purA,512.3258426966293
19102,purA,512.7719298245614
19103,purA,513.8214285714286
19104,purA,510.3144329896907
19105,purA,525.0818181818182
19106,purA,512.9666666666667
19107,purA,511.75879396984925
19108,purA,511.39080459770116
19109,purA,506.2122641509434
19110,purA,510.7494646680942
19111,purA,515.632
19112,purA,517.1090909090909
19113,purA,509.3178294573643
19114,purA,508.5154639175258
19115,purA,516.5182481751825
19116,purA,506.1666666666667
19117,purA,515.2777777777778
19118,purA,516.5238095238095
19119,purA,512.7142857142857
19120,purA,513.5835240274599
19121,purA,520.2523364485982
19122,purA,511.05405405405406
19123,purA,519.6466165413534
19124,purA,515.2834645669292
19125,purA,518.561403508772
19126,purA,518.7571428571429
19127,purA,509.8333333333333
19128,purA,521.5681818181819
19129,purA,514.1587301587301
19130,purA,521.9573170731708
19131,purA,516.187165775401
19132,purA,516.8613861386139
19133,purA,528.623076923077
19134,purA,525.6727272727272
19135,purA,519.3392857142857
19136,purA,519.7869565217392
19137,purA,522.8461538461538
19138,purA,515.3623188405797
19139,purA,523.7746478873239
19140,purA,510.32978723404256
19141,purA,530.0701986754967
19142,purA,556.7957746478874
19143,purA,515.5454545454545
19144,purA,508.87142857142857
19145,purA,506.16806722689074
19146,purA,529.046875
19147,purA,510.4010152284264
19148,purA,517.2736842105263
19149,purA,512.5357142857143
19150,purA,527.6639344262295
19151,purA,503.8689655172414
19152,purA,504.4918918918919
19153,purA,535.5111111111111
19154,purA,522.125
19155,purA,501.2608695652174
19156,purA,509.55
19157,purA,524.5874125874126
19158,purA,519.5444444444445
19159,purA,526.2261306532663
19160,purA,516.7988505747127
19161,purA,523.26171875
19162,purA,515.7127659574468
19163,purA,525.5851851851852
19164,purA,513.4943820224719
19165,purA,525.8543046357615
19166,purA,509.0806451612903
19167,purA,512.2989690721649
19168,purA,509.62025316455697
19169,purA,516.8333333333334
19170,purA,504.5327868852459
19171,purA,515.568493150685
19172,purA,523.2441471571906
19173,purA,509.4965034965035
19174,purA,513.1208053691275
19175,purA,511.47058823529414
19176,purA,513.1746987951807
19177,purA,517.68
19178,purA,513.9776119402985
19179,purA,516.4907407407408
19180,purA,522.7115384615385
19181,purA,522.6043956043956
19182,purA,507.0
19183,purA,533.7214285714285
19184,purA,507.709219858156
19185,purA,515.940594059406
19186,purA,512.8617021276596
19187,purA,518.4113924050633
19188,purA,510.31018518518516
19189,purA,525.878453038674
19190,purA,511.51807228915663
19191,purA,511.252427184466
19192,purA,524.6142857142858
19193,purA,516.3953488372093
19194,purA,521.864
19195,purA,521.3206106870228
19196,purA,509.77906976744185
19197,purA,512.1197183098592
19198,purA,532.3692307692307
19199,purA,517.0588235294117
19200,purA,523.0172413793103
19201,purA,517.566265060241
19202,purA,511.0
19203,purA,511.484693877551
19204,purA,519.7326732673267
19205,purA,515.9957081545065
19206,purA,519.4207920792079
19207,purA,513.1755319148937
19208,purA,511.73825503355704
19209,purA,512.4494382022472
19210,purA,513.5192307692307
19211,purA,513.943661971831
19212,purA,515.9896373056995
19213,purA,514.4615384615385
19214,purA,517.5280898876405
19215,purA,515.7724867724868
19216,purA,513.7016129032259
19217,purA,515.8275862068965
19218,purA,512.6315789473684
19219,purA,519.1503759398496
19220,purA,521.29375
19221,purA,523.8189655172414
19222,purA,516.3435114503817
19223,purA,513.2442748091603
19224,purA,520.2203389830509
19225,purA,538.0798122065728
19226,purA,511.47333333333336
19227,purA,515.4016393442623
19228,purA,511.65734265734267
19229,purA,512.9029126213592
19230,purA,501.0833333333333
19231,purA,517.1428571428571
19232,purA,517.35
19233,purA,515.0365853658536
19234,purA,508.84615384615387
19235,purA,518.0153846153846
19236,purA,522.4098360655738
19237,purA,522.0
19238,purA,517.6144578313254
19239,purA,516.1643835616438
19240,purA,519.9746835443038
19241,purA,517.2302631578947
19242,purA,515.3014354066986
19243,purA,505.9710144927536
19244,purA,515.8425925925926
19245,purA,510.39823008849555
19246,purA,510.03225806451616
19247,purA,505.5
19248,purA,528.7357142857143
19249,purA,500.3974358974359
19250,purA,503.46086956521737
19251,purA,509.1070422535211
19252,purA,505.45454545454544
19253,purA,504.6082474226804
19254,purA,517.0869565217391
19255,purA,518.472972972973
19256,purA,520.3551401869158
19257,purA,519.5151515151515
19258,purA,509.741935483871
19259,purA,508.2291666666667
19260,purA,508.6862745098039
19261,purA,505.5963302752294
19262,purA,507.6885245901639
19263,purA,494.4
19264,purA,506.45288753799394
19265,purA,505.1554404145078
19266,purA,503.3137254901961
19267,purA,510.15533980582524
19268,purA,511.8235294117647
19269,purA,530.6709677419354
19270,purA,507.095
19271,purA,515.6086956521739
19272,purA,515.9045226130653
19273,purA,513.0378787878788
19274,purA,524.2538461538461
19275,purA,505.88780487804877
19276,purA,512.0918367346939
19277,purA,512.188679245283
19278,purA,509.5272727272727
19279,purA,523.2475247524752
19280,purA,513.4271844660194
19281,purA,508.69642857142856
19282,purA,502.95283018867923
19283,purA,511.94565217391306
19284,purA,499.90449438202245
19285,purA,520.0384615384615
19286,purA,514.9571428571429
19287,purA,509.68224299065423
19288,purA,510.42857142857144
19289,purA,504.79
19290,purA,502.12820512820514
19291,purA,500.7857142857143
19292,purA,505.48214285714283
19293,purA,503.95348837209303
19294,purA,505.42962962962963
19295,purA,513.8359375
19296,purA,506.7916666666667
19297,purA,519.9014598540145
19298,purA,511.59541984732823
19299,purA,522.5294117647059
19300,purA,507.9310344827586
19301,purA,523.394495412844
19302,purA,506.765306122449
19303,purA,503.135593220339
19304,purA,506.4924623115578
19305,purA,515.8181818181819
19306,purA,519.6712328767123
19307,purA,519.8695652173913
19308,purA,505.855421686747
19309,purA,507.8958333333333
19310,purA,511.0
19311,purA,515.1307692307693
19312,purA,506.79411764705884
19313,purA,515.25
19314,purA,505.69158878504675
19315,purA,504.6829268292683
19316,purA,508.4634146341463
19317,purA,509.12857142857143
19318,purA,516.0620689655173
19319,purA,528.607476635514
19320,purA,504.33812949640287
19321,purA,514.4387755102041
19322,purA,512.592
19323,purA,510.390243902439
19324,purA,509.31632653061223
19325,purA,515.3359375
19326,purA,510.66442953020135
19327,purA,510.3341121495327
19328,purA,514.8494623655914
19329,purA,524.6829268292682
19330,purA,515.4954128440367
19331,purA,508.55737704918033
19332,purA,507.42134831460675
19333,purA,511.48837209302326
19334,purA,513.0992366412214
19335,purA,512.2272727272727
19336,purA,518.3388429752066
19337,purA,510.9753086419753
19338,purA,511.2645502645503
19339,purA,509.83
19340,purA,512.7066666666667
19341,purA,513.7433628318585
19342,purA,509.40449438202245
19343,purA,508.20454545454544
19344,purA,516.505376344086
19345,purA,509.30864197530866
19346,purA,516.6481481481482
19347,purA,512.1417322834645
19348,purA,512.9411764705883
19349,purA,507.6666666666667
19350,purA,513.2962962962963
19351,purA,501.06349206349205
19352,purA,503.3762376237624
19353,purA,503.5328947368421
19354,purA,506.82142857142856
19355,purA,502.1937172774869
19356,purA,503.52100840336135
19357,purA,501.3076923076923
19358,purA,516.2530864197531
19359,purA,511.83561643835617
19360,purA,511.0378151260504
19361,purA,513.2105263157895
19362,purA,512.4956521739131
19363,purA,503.76724137931035
19364,purA,500.1958041958042
19365,purA,504.4848484848485
19366,purA,515.8928571428571
19367,purA,513.0
19368,purA,508.8867924528302
19369,purA,513.8795180722891
19370,purA,500.986013986014
19371,purA,501.7837837837838
19372,purA,510.4
19373,purA,500.93589743589746
19374,purA,514.528
19375,purA,524.1904761904761
19376,purA,506.8448275862069
19377,purA,513.4742268041238
19378,purA,503.97
19379,purA,500.6686390532544
19380,purA,513.5066666666667
19381,purA,512.9639639639639
19382,purA,503.3636363636364
19383,purA,514.4642857142857
19384,purA,504.2925170068027
19385,purA,511.3454545454546
19386,purA,512.7551020408164
19387,purA,508.51704545454544
19388,purA,506.5833333333333
19389,purA,502.74305555555554
19390,purA,502.9130434782609
19391,purA,512.8814814814815
19392,purA,507.45871559633025
19393,purA,497.8763440860215
19394,purA,506.97938144329896
19395,purA,505.98425196850394
19396,purA,505.1132075471698
19397,purA,510.232
19398,purA,505.87412587412587
19399,purA,507.76851851851853
19400,purA,503.1126126126126
19401,purA,500.0208333333333
19402,purA,500.5948275862069
19403,purA,514.128617363344
19404,purA,513.1271676300578
19405,purA,514.6030534351145
19406,purA,510.125
19407,purA,502.2375
19408,purA,504.36
19409,purA,502.8333333333333
19410,purA,504.3578947368421
19411,purA,507.8494623655914
19412,purA,506.0673076923077
19413,purA,499.72847682119203
19414,purA,509.9477124183006
19415,purA,505.44274809160305
19416,purA,509.4823529411765
19417,purA,509.05434782608694
19418,purA,504.17857142857144
19419,purA,508.6717948717949
19420,purA,508.7976878612717
19421,purA,510.57142857142856
19422,purA,506.53648068669526
19423,purA,507.6764705882353
19424,purA,505.0
19425,purA,501.7447916666667
19426,purA,509.71830985915494
19427,purA,511.39884393063585
19428,purA,507.95054945054943
19429,purA,505.47008547008545
19430,purA,497.4567307692308
19431,purA,510.74007220216606
19432,purA,510.296875
19433,purA,510.3879781420765
19434,purA,507.87
19435,purA,511.1545454545454
19436,purA,501.7518796992481
19437,purA,508.8313253012048
19438,purA,522.8705882352941
19439,purA,519.9411764705883
19440,purA,504.1212121212121
19441,purA,503.5596330275229
19442,purA,502.9109589041096
19443,purA,508.01075268817203
19444,purA,508.05263157894734
19445,purA,511.4661835748792
19446,purA,517.3571428571429
19447,purA,516.5223880597015
19448,purA,501.5964912280702
19449,purA,504.1090909090909
19450,purA,508.4831460674157
19451,purA,509.8
19452,purA,504.0285714285714
19453,purA,507.0729166666667
19454,purA,503.875
19455,purA,513.1061946902655
19456,purA,517.640625
19457,purA,509.4040404040404
19458,purA,504.962962962963
19459,purA,518.5285714285715
19460,purA,509.22340425531917
19461,purA,519.3943661971831
19462,purA,506.8240740740741
19463,purA,504.63432835820896
19464,purA,501.6923076923077
19465,purA,507.60919540229884
19466,purA,505.6047619047619
19467,purA,509.63157894736844
19468,purA,513.0238095238095
19469,purA,519.8117647058823
19470,purA,512.6851851851852
19471,purA,510.8796992481203
19472,purA,513.5632183908046
19473,purA,505.6806722689076
19474,purA,513.7570093457944
19475,purA,504.765625
19476,purA,515.6
19477,purA,519.8728813559322
19478,purA,501.53
19479,purA,506.35714285714283
19480,purA,515.0898876404494
19481,purA,517.5878378378378
19482,purA,521.5
19483,purA,511.8831168831169
19484,purA,515.7179487179487
19485,purA,506.2335766423358
19486,purA,516.725
19487,purA,510.2022471910112
19488,purA,504.2352941176471
19489,purA,520.8549618320611
19490,purA,513.0853658536586
19491,purA,513.0806451612904
19492,purA,511.42105263157896
19493,purA,517.0377358490566
19494,purA,511.6
19495,purA,512.9459459459459
19496,purA,510.4431137724551
19497,purA,520.0263157894736
19498,purA,514.5263157894736
19499,purA,508.8510638297872
19500,purA,504.2142857142857
19501,purA,509.8
19502,purA,515.0
19503,purA,511.4
19504,purA,510.2857142857143
19505,purA,569.7851851851852
19506,purA,569.1111111111111
19507,purA,561.7414965986394
19508,purA,601.4869565217391
19509,purA,555.9266666666666
19510,purA,622.1153846153846
19511,purA,588.5934065934066
19512,purA,604.468085106383
19513,purA,570.561403508772
19514,purA,594.2542372881356
19515,purA,593.1216216216217
19516,purA,616.9659090909091
19517,purA,601.0625
19518,purA,623.6301369863014
19519,purA,600.968992248062
19520,purA,622.1538461538462
19521,purA,588.918918918919
19522,purA,595.5497076023391
19523,purA,610.0
19524,purA,586.3015873015873
19525,purA,606.1149425287356
19526,purA,595.7757575757576
19527,purA,596.468085106383
19528,purA,577.5714285714286
19529,purA,585.1351351351351
19530,purA,567.1096774193549
19531,purA,588.0969696969697
19532,purA,613.5441176470588
19533,purA,587.36
19534,purA,581.4086021505376
19535,purA,585.496
19536,purA,604.2903225806451
19537,purA,598.4526315789474
19538,purA,597.3692307692307
19539,purA,596.6593886462882
19540,purA,601.5897435897435
19541,purA,571.7409638554217
19542,purA,608.723076923077
19543,purA,625.2650602409639
19544,purA,574.3496932515337
19545,purA,558.518018018018
19546,purA,576.0843373493976
19547,purA,624.9122807017544
19548,purA,599.5431034482758
19549,purA,577.4052631578948
19550,purA,594.8521126760563
19551,purA,568.0384615384615
19552,purA,605.7096774193549
19553,purA,595.0617283950618
19554,purA,596.31654676259
19555,purA,593.9083969465648
19556,purA,601.8021978021978
19557,purA,599.4166666666666
19558,purA,594.9052631578948
19559,purA,600.4615384615385
19560,purA,603.6808510638298
19561,purA,584.8527131782946
19562,purA,606.8202247191011
19563,purA,598.4154929577464
19564,purA,581.7512195121951
19565,purA,589.0833333333334
19566,purA,578.5948275862069
19567,purA,561.9176470588235
19568,purA,569.4732142857143
19569,purA,579.8818897637796
19570,purA,592.7777777777778
19571,purA,583.9333333333333
19572,purA,579.528
19573,purA,578.0088495575221
19574,purA,560.6413043478261
19575,purA,559.035335689046
19576,purA,593.280701754386
19577,purA,556.0462962962963
19578,purA,588.9333333333333
19579,purA,550.8534482758621
19580,purA,566.9352517985611
19581,purA,581.1804511278195
19582,purA,607.2982456140351
19583,purA,573.1060606060606
19584,purA,588.5030303030303
19585,purA,572.8548387096774
19586,purA,626.7205882352941
19587,purA,594.2138364779875
19588,purA,569.395061728395
19589,purA,581.0157480314961
19590,purA,554.0294117647059
19591,purA,550.7984496124031
19592,purA,579.015625
19593,purA,614.6031746031746
19594,purA,614.5865384615385
19595,purA,545.8376068376068
19596,purA,581.1153846153846
19597,purA,568.1395348837209
19598,purA,600.4055555555556
19599,purA,577.4397163120567
