,Cell ID,Region num birth,Region num death,Cell birth time,Cell death time,Cell age,Old pole age,Error frame,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Region score birth,Region score death,X position birth,Y position birth,Fluor1 sum,Fluor1 mean,Fluor2 sum,Fluor2 mean,Num of neighbors,Region gray val,Focus1(1) long axis birth,Focus1(1) short axis birth,Focus1(1) score birth,Focus1(1) intensity birth,Focus1(2) long axis birth,Focus1(2) short axis birth,Focus1(2) score birth,Focus1(2) intensity birth,Focus1(3) long axis birth,Focus1(3) short axis birth,Focus1(3) score birth,Focus1(3) intensity birth,Focus1(4) long axis birth,Focus1(4) short axis birth,Focus1(4) score birth,Focus1(4) intensity birth,Focus1(5) long axis birth,Focus1(5) short axis birth,Focus1(5) score birth,Focus1(5) intensity birth,Focus1(1) long axis pole align,Focus1(1) long axis norm pole align,Focus1(1) long axis normalized,Focus1(2) long axis normalized,Focus1(3) long axis normalized,Focus1(4) long axis normalized,Focus1(5) long axis normalized,Focus1(1) short axis normalized,Focus1(2) short axis normalized,Focus1(3) short axis normalized,Focus1(4) short axis normalized,Focus1(5) short axis normalized,Focus1(1) gaussianFitWidth,Focus1(2) gaussianFitWidth,Focus1(3) gaussianFitWidth,Mother ID,Daughter1 ID,Daughter2 ID,dL max,dL min,L death / L birth,Fluor1 sum death,Fluor1 mean death,Fluor2 sum death,Fluor2 mean death,Focus1(1) long axis death,Focus1(1) short axis death,Focus1(1) score death,Focus1(1) intensity death,Focus1(2) long axis death,Focus1(2) short axis death,Focus1(2) score death,Focus1(2) intensity death,Focus1(2) long axis death,Focus1(3) short axis death,Focus1(3) score death,Focus1(3) intensity death,Focus1(4) long axis death,Focus1(4) short axis death,Focus1(4) score death,Focus1(4) intensity death,Focus1(5) long axis death,Focus1(5) short axis death,Focus1(5) score death,Focus1(5) intensity death,Focus1(1) gaussian fit width death,Focus1(2) gaussian fit width death,Focus1(3) gaussian fit width death,Long axis/Short axis birth,Long axis/Short axis death,Neck width,Maximum width,Cell dist to edge,Growth Rate,Time of Death,Strain,Fluor3 mean
162,77.0,77.0,77.0,1.0,1.0,0.0,,,0.0,20.0,20.0,5.260413206508337,5.260413206508337,106.0,106.0,-37.67899944849636,-37.67899944849636,654.8679245283018,395.7830188679245,299046.0,2821.188679245283,87303.0,823.6132075471698,,2384.5283018867926,7.551418960641385,-1.4279822661682,0.3351429640871762,0.5895716473796492,-2.707675268553524,-1.164744901934471,0.16592605056751342,0.34104995342707184,-6.1311203118095525,-1.2078771204614853,0.09419854153119828,0.23792300472151964,0.8397068394302519,0.4712450330486716,0.10046483497630594,0.19679645423302186,,,,,,,0.34324631639279024,-0.12307614857061472,-0.2786872869004342,0.03816849270137509,,-0.178497783271025,-0.1455931127418089,-0.15098464005768567,0.05890562913108395,,0.8293583605442157,1.0233643920763025,0.999693394235725,0.0,,,,,,299046.0,2821.188679245283,87303.0,823.6132075471698,7.551418960641385,-1.4279822661682,0.3351429640871762,0.5895716473796492,-2.707675268553524,-1.164744901934471,0.16592605056751342,0.34104995342707184,-6.1311203118095525,-1.2078771204614853,0.09419854153119828,0.23792300472151964,0.8397068394302519,0.4712450330486716,0.10046483497630594,0.19679645423302186,,,,,0.8293583605442157,1.0233643920763025,0.999693394235725,3.801982698860123,3.801982698860123,5.0539939403533936,6.066942532857259,1.0,,0.0,gadX,
163,78.0,78.0,78.0,1.0,1.0,0.0,,,0.0,44.0,44.0,5.382640616672518,5.382640616672518,238.0,238.0,42.195755331209796,42.195755331209796,667.436974789916,466.57142857142856,178448.0,749.781512605042,197420.0,829.4957983193277,,2429.546218487395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,178448.0,749.781512605042,197420.0,829.4957983193277,,,,,,,,,,,,,,,,,,,,,,,,8.174426481996909,8.174426481996909,4.911065290986396,6.321660648542699,1.0,,18.0,gadX,
164,79.0,79.0,79.0,1.0,1.0,0.0,,,0.0,32.0,32.0,5.5306099072921056,5.5306099072921056,177.0,177.0,19.64992659923299,19.64992659923299,680.1694915254237,401.54802259887003,1069541.0,6042.604519774011,145646.0,822.8587570621469,,2405.237288135593,-10.682707983755963,-1.2438289555309154,0.3839532052720361,1.2670716938113613,-2.802542614216667,-1.0092593366032583,0.21748935511063122,0.6996685425049448,0.4485262327827204,0.8238782487272549,0.3357741059205377,0.5746945153965269,,,,,,,,,,,-0.3237184237501807,-0.08492553376414143,0.0135917040237188,,,-0.15547861944136443,-0.12615741707540729,0.10298478109090686,,,1.6833006859933668,1.565508767242958,0.8174188985266415,0.0,,,,,,1069541.0,6042.604519774011,145646.0,822.8587570621469,-10.682707983755963,-1.2438289555309154,0.3839532052720361,1.2670716938113613,-2.802542614216667,-1.0092593366032583,0.21748935511063122,0.6996685425049448,0.4485262327827204,0.8238782487272549,0.3357741059205377,0.5746945153965269,,,,,,,,,1.6833006859933668,1.565508767242958,0.8174188985266415,5.785980305320037,5.785980305320037,5.07226808865865,6.089290164934634,1.0,,,gadX,
165,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,29.0,29.0,5.385822868609137,5.385822868609137,157.0,157.0,-48.434689828755054,-48.434689828755054,12.248407643312103,36.044585987261144,391188.0,2491.643312101911,138044.0,879.2611464968153,,1880.9108280254777,9.933029046480543,-1.2165843036873616,0.43614881448981396,1.2771960355990943,-13.205021188129356,-0.4318083410660618,0.6569821914579105,1.1343278371262349,-7.322514588486376,-1.8034964744549065,0.22121216058446044,0.5880403272025869,2.55784184780001,-2.270223548293309,0.1354614881759067,0.4960637022748926,,,,,,,0.32042029182195303,-0.4259684254235276,-0.23621014801568954,0.08251102734838742,,-0.13517603374304019,-0.047978704562895755,-0.20038849716165627,-0.2522470609214788,,1.4740589073754395,0.8680863790326343,1.3093226634464186,0.0,,,,,,391188.0,2491.643312101911,138044.0,879.2611464968153,9.933029046480543,-1.2165843036873616,0.43614881448981396,1.2771960355990943,-13.205021188129356,-0.4318083410660618,0.6569821914579105,1.1343278371262349,-7.322514588486376,-1.8034964744549065,0.22121216058446044,0.5880403272025869,2.55784184780001,-2.270223548293309,0.1354614881759067,0.4960637022748926,,,,,1.4740589073754395,0.8680863790326343,1.3093226634464186,5.384506826064466,5.384506826064466,5.385822868609137,6.297563034651375,1.0,,,gadX,
166,2.0,2.0,2.0,1.0,1.0,0.0,,,0.0,26.0,26.0,5.084107130352588,5.084107130352588,133.0,133.0,-43.89301224841119,-43.89301224841119,14.06015037593985,273.2406015037594,848611.0,6380.533834586467,121999.0,917.2857142857143,,1900.0225563909773,8.876613684560011,-1.5531260586633946,1.0169986211179012,3.263570005099569,-8.639659916256697,-3.0854270993652064,3.1158114776842165,1.965122936803847,3.1321419313414087,-2.333129043114287,0.668303409460025,1.5748867849274335,-0.5406448540257653,-2.330138174928132,0.6865847955693579,1.2775393853780397,,,,,,,0.31702191730571466,-0.30855928272345345,0.11186221183362174,-0.019308744786634476,,-0.19414075733292432,-0.3856783874206508,-0.29164113038928585,-0.2912672718660165,,1.6009048929518948,0.34988300808395834,1.125927045180872,0.0,,,,,,848611.0,6380.533834586467,121999.0,917.2857142857143,8.876613684560011,-1.5531260586633946,1.0169986211179012,3.263570005099569,-8.639659916256697,-3.0854270993652064,3.1158114776842165,1.965122936803847,3.1321419313414087,-2.333129043114287,0.668303409460025,1.5748867849274335,-0.5406448540257653,-2.330138174928132,0.6865847955693579,1.2775393853780397,,,,,1.6009048929518948,0.34988300808395834,1.125927045180872,5.113975636897501,5.113975636897501,4.951876958211263,5.982561097861956,1.0,,,gadX,
167,3.0,3.0,3.0,1.0,1.0,0.0,,,0.0,12.0,12.0,4.065678010987514,4.065678010987514,50.0,50.0,-43.981669119461586,-43.981669119461586,5.12,322.84,260707.0,5214.14,47006.0,940.12,,1977.66,-7.4064277992064085,-1.1278177575873523,2.2775583897611473,3.5326753461217066,0.7177608867686814,-0.24590992600457728,1.07671656178193,2.302366045983275,-3.145141410043056,-1.7810349639483696,0.8141432624382388,1.3644087750791254,,,,,,,,,,,-0.4937618532804272,0.04785072578457876,-0.2096760940028704,,,-0.14097721969841903,-0.03073874075057216,-0.2226293704935462,,,0.8005567824429494,1.0925491854093892,0.8387645810963014,0.0,,,,,,260707.0,5214.14,47006.0,940.12,-7.4064277992064085,-1.1278177575873523,2.2775583897611473,3.5326753461217066,0.7177608867686814,-0.24590992600457728,1.07671656178193,2.302366045983275,-3.145141410043056,-1.7810349639483696,0.8141432624382388,1.3644087750791254,,,,,,,,,0.8005567824429494,1.0925491854093892,0.8387645810963014,2.9515372264035524,2.9515372264035524,4.065678010987514,5.131396668389944,1.0,,,gadX,
168,4.0,4.0,4.0,1.0,1.0,0.0,,,0.0,33.0,33.0,4.919907510354101,4.919907510354101,174.0,174.0,36.990472407605424,36.990472407605424,13.505747126436782,325.2011494252874,519036.0,2982.9655172413795,161030.0,925.4597701149426,,1962.051724137931,-10.334404377124258,-0.1320894832075041,0.6422070923833062,1.4229063476530275,13.553772126036638,-0.359311717707204,0.39631553939738723,1.2470715607970393,-6.006824634519149,0.25859366493527947,0.23035531000007292,0.5791585826088551,,,,,,,,,,,-0.30395306991541937,0.3986403566481364,-0.17667131277997497,,,-0.016511185400938013,-0.0449139647134005,0.03232420811690993,,,1.1442513752262182,1.5754781136024416,1.1967425185434881,0.0,,,,,,519036.0,2982.9655172413795,161030.0,925.4597701149426,-10.334404377124258,-0.1320894832075041,0.6422070923833062,1.4229063476530275,13.553772126036638,-0.359311717707204,0.39631553939738723,1.2470715607970393,-6.006824634519149,0.25859366493527947,0.23035531000007292,0.5791585826088551,,,,,,,,,1.1442513752262182,1.5754781136024416,1.1967425185434881,6.707443164439669,6.707443164439669,4.318007666025096,5.7734694480896,1.0,,,gadX,
169,5.0,5.0,5.0,1.0,1.0,0.0,,,0.0,30.0,30.0,4.8257749374515315,4.8257749374515315,146.0,146.0,-49.97800642194514,-49.97800642194514,24.993150684931507,511.13698630136986,642082.0,4397.821917808219,136368.0,934.027397260274,,1976.7328767123288,-16.994691233526524,-1.4809485863407588,1.7866797063104085,3.9743719233041617,11.592226537422409,-1.7965906133436,0.9431955077930452,2.732250927061956,-8.745650370451528,-2.637711091272627,0.6903646313488289,1.411900015420711,,,,,,,,,,,-0.5310841010477039,0.3622570792944503,-0.27330157407661027,,,-0.18511857329259485,-0.22457382666795,-0.3297138864090784,,,1.1672976397057786,1.465750399534929,0.9992694626067138,0.0,,,,,,642082.0,4397.821917808219,136368.0,934.027397260274,-16.994691233526524,-1.4809485863407588,1.7866797063104085,3.9743719233041617,11.592226537422409,-1.7965906133436,0.9431955077930452,2.732250927061956,-8.745650370451528,-2.637711091272627,0.6903646313488289,1.411900015420711,,,,,,,,,1.1672976397057786,1.465750399534929,0.9992694626067138,6.216618136742791,6.216618136742791,4.8257749374515315,5.966871595497651,1.0,,,gadX,
170,6.0,6.0,6.0,1.0,1.0,0.0,,,0.0,21.0,21.0,5.475897141965772,5.475897141965772,116.0,116.0,-21.534669883811734,-21.534669883811734,25.79310344827586,158.64655172413794,59210.0,510.4310344827586,106561.0,918.6293103448276,,1937.344827586207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,59210.0,510.4310344827586,106561.0,918.6293103448276,,,,,,,,,,,,,,,,,,,,,,,,3.83498803128747,3.83498803128747,5.475897141965772,6.196085069233163,1.0,,,gadX,
171,7.0,7.0,7.0,1.0,1.0,0.0,,,0.0,20.0,20.0,5.149463655572935,5.149463655572935,103.0,103.0,-37.57441803173783,-37.57441803173783,45.601941747572816,150.70873786407768,52634.0,511.00970873786406,95075.0,923.0582524271845,,1897.126213592233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,52634.0,511.00970873786406,95075.0,923.0582524271845,,,,,,,,,,,,,,,,,,,,,,,,3.8838996326064517,3.8838996326064517,5.149463655572935,5.984640750151168,1.0,,,gadX,
172,8.0,8.0,8.0,1.0,1.0,0.0,,,0.0,33.0,33.0,5.502606133860543,5.502606133860543,182.0,182.0,-49.088688385263715,-49.088688385263715,56.565934065934066,507.1868131868132,951326.0,5227.065934065934,171082.0,940.010989010989,,1908.8461538461538,13.911314600219388,-2.003057262550443,1.1442247662592562,2.9226364643447695,-17.31430093388981,-4.045946585371228,0.789993339780118,2.127370143831958,8.619877102183725,-0.1531695778655311,0.5751008965625184,1.4462014458470844,-10.028097301448803,-0.3945635788344912,0.3439567162850543,1.1135128687440827,4.000537264953014,-2.382518067692012,0.38081009875448246,1.0707308843547594,,,0.40915631177115847,-0.5092441451144062,0.25352579712305073,-0.29494403827790594,0.11766286073391218,-0.22256191806116032,-0.4495496205968031,-0.01701884198505901,-0.0438403976482768,-0.2647242297435569,1.3195361936723033,1.2910117884504038,1.2359690241689552,0.0,,,,,,951326.0,5227.065934065934,171082.0,940.010989010989,13.911314600219388,-2.003057262550443,1.1442247662592562,2.9226364643447695,-17.31430093388981,-4.045946585371228,0.789993339780118,2.127370143831958,8.619877102183725,-0.1531695778655311,0.5751008965625184,1.4462014458470844,-10.028097301448803,-0.3945635788344912,0.3439567162850543,1.1135128687440827,4.000537264953014,-2.382518067692012,0.38081009875448246,1.0707308843547594,1.3195361936723033,1.2910117884504038,1.2359690241689552,5.997158291401771,5.997158291401771,5.418301357677592,6.254011268497986,1.0,,,gadX,
173,9.0,9.0,9.0,1.0,1.0,0.0,,,0.0,24.0,24.0,5.447088800007395,5.447088800007395,131.0,131.0,15.598176164420362,15.598176164420362,57.961832061068705,190.6030534351145,66377.0,506.69465648854964,119556.0,912.6412213740458,,1901.1068702290077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,66377.0,506.69465648854964,119556.0,912.6412213740458,,,,,,,,,,,,,,,,,,,,,,,,4.406023268790371,4.406023268790371,5.366030750111349,6.137282609939575,1.0,,,gadX,
174,10.0,10.0,10.0,1.0,1.0,0.0,,,0.0,22.0,22.0,5.543241024631212,5.543241024631212,123.0,123.0,-32.57518585679712,-32.57518585679712,53.53658536585366,328.4959349593496,375811.0,3055.3739837398375,112669.0,916.0081300813008,,1901.219512195122,-7.987952652912325,-0.02896502709771598,0.35577376030452507,1.1893825111760217,4.327664316006949,-0.4844243197253002,0.19531780455527692,0.7601372730099782,-1.2817228964321048,1.671424656691899,0.39026801728230187,0.5764540140933092,,,,,,,,,,,-0.33283136053801354,0.18031934650028955,-0.053405120684671036,,,-0.0036206283872144973,-0.060553039965662525,0.2089280820864874,,,1.6101865868292404,1.8652321462911114,0.7257485309873412,0.0,,,,,,375811.0,3055.3739837398375,112669.0,916.0081300813008,-7.987952652912325,-0.02896502709771598,0.35577376030452507,1.1893825111760217,4.327664316006949,-0.4844243197253002,0.19531780455527692,0.7601372730099782,-1.2817228964321048,1.671424656691899,0.39026801728230187,0.5764540140933092,,,,,,,,,1.6101865868292404,1.8652321462911114,0.7257485309873412,3.9687972978702737,3.9687972978702737,5.543241024631212,6.184772074553204,1.0,,,gadX,
175,11.0,11.0,11.0,1.0,1.0,0.0,,,0.0,22.0,22.0,5.283506081797868,5.283506081797868,117.0,117.0,-24.07868915459823,-24.07868915459823,58.427350427350426,350.7264957264957,348196.0,2976.034188034188,107182.0,916.0854700854701,,1888.2136752136753,-7.790669521237185,-0.01820340604710502,0.4448142285902606,1.4252749365196324,3.740446477208429,0.1746278942617575,0.45736319622416155,1.3721412294765263,-2.036935053474662,-1.6523156085549473,0.28217313278711925,0.5609096613303739,,,,,,,,,,,-0.3246112300515494,0.1558519365503512,-0.08487229389477759,,,-0.0022754257558881275,0.02182848678271969,-0.2065394510693684,,,1.5876895266472606,1.5053626854301017,0.9637287971178949,0.0,,,,,,348196.0,2976.034188034188,107182.0,916.0854700854701,-7.790669521237185,-0.01820340604710502,0.4448142285902606,1.4252749365196324,3.740446477208429,0.1746278942617575,0.45736319622416155,1.3721412294765263,-2.036935053474662,-1.6523156085549473,0.28217313278711925,0.5609096613303739,,,,,,,,,1.5876895266472606,1.5053626854301017,0.9637287971178949,4.163901708335661,4.163901708335661,5.283506081797868,6.001357237497966,1.0,,,gadX,
176,12.0,12.0,12.0,1.0,1.0,0.0,,,0.0,32.0,32.0,4.837469923777997,4.837469923777997,155.0,155.0,5.065384108530124,5.065384108530124,77.68387096774194,264.76129032258063,371216.0,2394.941935483871,144868.0,934.6322580645161,,1912.1935483870968,-13.066443421888875,-0.755117367985715,0.4078780263104569,0.8306212960469839,10.568395620340073,-0.7770110134499202,0.38224876056220913,0.8161165647017801,-4.896047874788145,-2.051393275991244,0.23144425918788739,0.42499097867085245,7.145443209656337,-2.0448249052907497,0.22285060197141407,0.4173039502176914,1.9807003066536568,0.0516020797928306,0.2084042190933313,0.3984624312639987,,,-0.39595283096632955,0.320254412737578,-0.1483650871147923,0.2165285821107981,0.060021221413747175,-0.09438967099821438,-0.09712637668124002,-0.2564241594989055,-0.2556031131613437,0.006450259974103825,1.0330149407614275,1.0770149523565515,0.8894767062048115,0.0,,,,,,371216.0,2394.941935483871,144868.0,934.6322580645161,-13.066443421888875,-0.755117367985715,0.4078780263104569,0.8306212960469839,10.568395620340073,-0.7770110134499202,0.38224876056220913,0.8161165647017801,-4.896047874788145,-2.051393275991244,0.23144425918788739,0.42499097867085245,7.145443209656337,-2.0448249052907497,0.22285060197141407,0.4173039502176914,1.9807003066536568,0.0516020797928306,0.2084042190933313,0.3984624312639987,1.0330149407614275,1.0770149523565515,0.8894767062048115,6.615028207763707,6.615028207763707,4.184420725042098,5.923160506185468,1.0,,,gadX,
177,13.0,13.0,13.0,1.0,1.0,0.0,,,0.0,24.0,24.0,5.659286554381549,5.659286554381549,139.0,139.0,0.6461380535317529,0.6461380535317529,82.75539568345324,188.5179856115108,70353.0,506.136690647482,125832.0,905.2661870503597,,1896.525179856115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,70353.0,506.136690647482,125832.0,905.2661870503597,,,,,,,,,,,,,,,,,,,,,,,,4.240817242487686,4.240817242487686,5.659286554381549,6.000055392583211,1.0,,,gadX,
178,14.0,14.0,14.0,1.0,1.0,0.0,,,0.0,43.0,43.0,5.068424833575343,5.068424833575343,219.0,219.0,47.150646857233106,47.150646857233106,94.25114155251141,113.52054794520548,1066701.0,4870.780821917808,192248.0,877.8447488584475,,1875.86301369863,-17.879754781423063,-1.488912655216709,0.9755348806842078,3.0050290900215533,17.904580307288615,-1.4017780688741333,0.9578830827129599,2.492670337974827,5.033128708391918,-2.5963137012385125,0.4155823350215575,1.308495186489678,-4.912429528128765,-1.815115478417963,0.36392345820412486,1.1749131101005768,13.416379812598446,0.38890068749273343,0.5339119139918871,1.1451662517389294,,,-0.3973278840316236,0.3978795623841914,0.11184730463093151,-0.10916510062508367,0.2981417736132988,-0.16543473946852322,-0.15575311876379258,-0.28847930013761247,-0.20167949760199588,0.0432111874991926,1.5305549741406677,1.3132812510421752,1.5488714658936853,0.0,,,,,,1066701.0,4870.780821917808,192248.0,877.8447488584475,-17.879754781423063,-1.488912655216709,0.9755348806842078,3.0050290900215533,17.904580307288615,-1.4017780688741333,0.9578830827129599,2.492670337974827,5.033128708391918,-2.5963137012385125,0.4155823350215575,1.308495186489678,-4.912429528128765,-1.815115478417963,0.36392345820412486,1.1749131101005768,13.416379812598446,0.38890068749273343,0.5339119139918871,1.1451662517389294,1.5305549741406677,1.3132812510421752,1.5488714658936853,8.483898136389477,8.483898136389477,4.418239058846666,5.980823796403949,1.0,,,gadX,
179,15.0,15.0,15.0,1.0,1.0,0.0,,,0.0,39.0,39.0,5.2130325471049686,5.2130325471049686,204.0,204.0,40.89294691497653,40.89294691497653,102.01960784313725,267.671568627451,127775.0,626.3480392156863,188499.0,924.0147058823529,,1880.8382352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,127775.0,626.3480392156863,188499.0,924.0147058823529,,,,,,,,,,,,,,,,,,,,,,,,7.481250049293948,7.481250049293948,3.277474379308842,6.36979229656572,1.0,,,gadX,
180,16.0,16.0,16.0,1.0,1.0,0.0,,,0.0,32.0,32.0,5.245456746247876,5.245456746247876,168.0,168.0,-32.832763606253664,-32.832763606253664,92.69642857142857,294.5059523809524,401931.0,2392.4464285714284,156495.0,931.5178571428571,,1896.1845238095239,9.568109258794626,-0.46458051530752,0.45385028426597884,0.8746347255096022,-10.861062350562516,-0.8077698356383558,0.25212275077085755,0.6230272443351725,-14.759728808151078,-0.9347457442357316,0.3553328322355458,0.6072601155552593,3.5320554034151925,0.16597302546109338,0.08214514670280189,0.2920669348225515,,,,,,,0.28141497819984196,-0.31944301031066225,-0.43410967082797286,0.10388398245338802,,-0.05162005725639111,-0.08975220395981731,-0.10386063824841463,0.01844144727345482,,1.004463595632382,1.2316598009468165,0.8829719390660535,0.0,,,,,,401931.0,2392.4464285714284,156495.0,931.5178571428571,9.568109258794626,-0.46458051530752,0.45385028426597884,0.8746347255096022,-10.861062350562516,-0.8077698356383558,0.25212275077085755,0.6230272443351725,-14.759728808151078,-0.9347457442357316,0.3553328322355458,0.6072601155552593,3.5320554034151925,0.16597302546109338,0.08214514670280189,0.2920669348225515,,,,,1.004463595632382,1.2316598009468165,0.8829719390660535,6.100517371130722,6.100517371130722,5.245456746247876,6.317058843103041,1.0,,,gadX,
181,17.0,17.0,17.0,1.0,1.0,0.0,,,0.0,60.0,60.0,5.318165294389375,5.318165294389375,319.0,319.0,49.57530502938623,49.57530502938623,112.67711598746081,127.7680250783699,757401.0,2374.297805642633,279881.0,877.3699059561128,,1909.626959247649,-24.350982602561416,-0.8129649603817946,0.3628537668956956,0.9310551744503668,25.51709089631035,-2.097672784408781,0.23266105675101736,0.7560152906789119,8.981048275700546,-0.6467816023817834,0.29811873798363814,0.5890788322472253,5.478250766179531,0.09823761223745509,0.2762491321223905,0.5574287373887563,-9.406671158984611,-3.8573096049812015,0.17804860503440453,0.4195564101089605,,,-0.3991964361075642,0.41831296551328445,0.1472302996016483,0.08980738960950052,-0.1542077239177805,-0.08129649603817946,-0.20976727844087809,-0.06467816023817834,0.009823761223745509,-0.38573096049812017,1.2685149040508885,1.5513840288054652,0.927307995848557,0.0,,,,,,757401.0,2374.297805642633,279881.0,877.3699059561128,-24.350982602561416,-0.8129649603817946,0.3628537668956956,0.9310551744503668,25.51709089631035,-2.097672784408781,0.23266105675101736,0.7560152906789119,8.981048275700546,-0.6467816023817834,0.29811873798363814,0.5890788322472253,5.478250766179531,0.09823761223745509,0.2762491321223905,0.5574287373887563,-9.406671158984611,-3.8573096049812015,0.17804860503440453,0.4195564101089605,1.2685149040508885,1.5513840288054652,0.927307995848557,11.282086335921067,11.282086335921067,3.578453063061412,6.4212355678021895,1.0,,,gadX,
182,18.0,18.0,18.0,1.0,1.0,0.0,,,0.0,46.0,46.0,5.541830372626325,5.541830372626325,255.0,255.0,47.67443367222961,47.67443367222961,128.10196078431372,511.03921568627453,1051606.0,4123.945098039216,240869.0,944.5843137254902,,1875.0549019607843,18.831750777656687,-2.2780040816626794,0.7466424205148156,2.6150344235057186,-18.130564603612736,-1.9625407269080686,0.5750835879913281,2.0955275275885037,6.752416989887586,-1.3940512074808658,0.23137659340552177,0.9024871505788656,,,,,,,,,,,0.4006755484607806,-0.385756693693888,0.1436684465933529,,,-0.2531115646291866,-0.21806008076756317,-0.1548945786089851,,,1.705069645178082,1.7656693996039536,1.9102745397932261,0.0,,,,,,1051606.0,4123.945098039216,240869.0,944.5843137254902,18.831750777656687,-2.2780040816626794,0.7466424205148156,2.6150344235057186,-18.130564603612736,-1.9625407269080686,0.5750835879913281,2.0955275275885037,6.752416989887586,-1.3940512074808658,0.23137659340552177,0.9024871505788656,,,,,,,,,1.705069645178082,1.7656693996039536,1.9102745397932261,8.300506675053674,8.300506675053674,5.055449094546323,6.324444389722582,1.0,,,gadX,
183,19.0,19.0,19.0,1.0,1.0,0.0,,,0.0,30.0,30.0,5.500471250559387,5.500471250559387,165.0,165.0,44.090103113325306,44.090103113325306,135.65454545454546,254.56969696969696,922447.0,5590.587878787879,149350.0,905.1515151515151,,1822.4727272727273,-11.860651871464155,-1.5678349561906753,1.7673830173123821,5.104873779214671,9.796305799973052,-1.5324743865208708,0.7761772817191163,3.17055544349607,-5.614527734269469,-3.195328767838334,0.7029158365260667,1.702815704192084,,,,,,,,,,,-0.3953550623821385,0.3265435266657684,-0.18715092447564896,,,-0.17420388402118614,-0.17027493183565232,-0.3550365297598149,,,1.4653202114286645,1.9352897200957482,1.1814946032388303,0.0,,,,,,922447.0,5590.587878787879,149350.0,905.1515151515151,-11.860651871464155,-1.5678349561906753,1.7673830173123821,5.104873779214671,9.796305799973052,-1.5324743865208708,0.7761772817191163,3.17055544349607,-5.614527734269469,-3.195328767838334,0.7029158365260667,1.702815704192084,,,,,,,,,1.4653202114286645,1.9352897200957482,1.1814946032388303,5.4540781386593125,5.4540781386593125,5.460836910491632,6.379829892463628,1.0,,0.0,gadX,
184,20.0,20.0,20.0,1.0,1.0,0.0,,,0.0,30.0,30.0,4.9003363264883735,4.9003363264883735,147.0,147.0,42.82562356259725,42.82562356259725,140.19727891156464,157.02721088435374,75556.0,513.9863945578231,129969.0,884.1428571428571,,1940.3401360544217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,75556.0,513.9863945578231,129969.0,884.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,6.122028775420458,6.122028775420458,4.088968276977539,6.137992551491759,1.0,,25.0,gadX,
185,21.0,21.0,21.0,1.0,1.0,0.0,,,0.0,39.0,39.0,5.286962838477367,5.286962838477367,207.0,207.0,42.96019204173959,42.96019204173959,147.42512077294685,176.42512077294685,108056.0,522.0096618357488,187663.0,906.5845410628019,,1988.1787439613527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,108056.0,522.0096618357488,187663.0,906.5845410628019,,,,,,,,,,,,,,,,,,,,,,,,7.376635923401329,7.376635923401329,4.259876578444164,6.316450107196488,1.0,,,gadX,
186,22.0,22.0,22.0,1.0,1.0,0.0,,,0.0,40.0,40.0,4.862084069629285,4.862084069629285,195.0,195.0,43.3004301824667,43.3004301824667,156.76923076923077,176.17948717948718,99228.0,508.8615384615385,175402.0,899.4974358974359,,2027.374358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,99228.0,508.8615384615385,175402.0,899.4974358974359,,,,,,,,,,,,,,,,,,,,,,,,8.226924797507635,8.226924797507635,4.51309502444974,5.941776592037058,1.0,,25.0,gadX,
