,Cell ID,Region num birth,Region num death,Cell birth time,Cell death time,Cell age,Old pole age,Error frame,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Region score birth,Region score death,X position birth,Y position birth,Fluor1 sum,Fluor1 mean,Fluor2 sum,Fluor2 mean,Num of neighbors,Region gray val,Focus1(1) long axis birth,Focus1(1) short axis birth,Focus1(1) score birth,Focus1(1) intensity birth,Focus1(2) long axis birth,Focus1(2) short axis birth,Focus1(2) score birth,Focus1(2) intensity birth,Focus1(3) long axis birth,Focus1(3) short axis birth,Focus1(3) score birth,Focus1(3) intensity birth,Focus1(4) long axis birth,Focus1(4) short axis birth,Focus1(4) score birth,Focus1(4) intensity birth,Focus1(5) long axis birth,Focus1(5) short axis birth,Focus1(5) score birth,Focus1(5) intensity birth,Focus1(1) long axis pole align,Focus1(1) long axis norm pole align,Focus1(1) long axis normalized,Focus1(2) long axis normalized,Focus1(3) long axis normalized,Focus1(4) long axis normalized,Focus1(5) long axis normalized,Focus1(1) short axis normalized,Focus1(2) short axis normalized,Focus1(3) short axis normalized,Focus1(4) short axis normalized,Focus1(5) short axis normalized,Focus1(1) gaussianFitWidth,Focus1(2) gaussianFitWidth,Focus1(3) gaussianFitWidth,Mother ID,Daughter1 ID,Daughter2 ID,dL max,dL min,L death / L birth,Fluor1 sum death,Fluor1 mean death,Fluor2 sum death,Fluor2 mean death,Focus1(1) long axis death,Focus1(1) short axis death,Focus1(1) score death,Focus1(1) intensity death,Focus1(2) long axis death,Focus1(2) short axis death,Focus1(2) score death,Focus1(2) intensity death,Focus1(2) long axis death,Focus1(3) short axis death,Focus1(3) score death,Focus1(3) intensity death,Focus1(4) long axis death,Focus1(4) short axis death,Focus1(4) score death,Focus1(4) intensity death,Focus1(5) long axis death,Focus1(5) short axis death,Focus1(5) score death,Focus1(5) intensity death,Focus1(1) gaussian fit width death,Focus1(2) gaussian fit width death,Focus1(3) gaussian fit width death,Long axis/Short axis birth,Long axis/Short axis death,Neck width,Maximum width,Cell dist to edge,Growth Rate,Time of Death,Strain
25,26.0,26.0,26.0,1.0,1.0,0.0,,,0.0,29.0,29.0,4.768454301074598,4.768454301074598,139.0,139.0,-2.6936245962579597,-2.6936245962579597,458.62589928057554,86.99280575539568,262558.0,1888.9064748201438,122313.0,879.9496402877697,,2611.1079136690646,12.836826571277951,0.1346146150488008,0.8934941006779067,2.2704549850634557,-9.641467712754752,1.045309084115962,0.6538164205016578,1.616466755469298,-5.169143987135251,0.09423301333336731,0.3448144225422759,0.8834693316459536,,,,,,,,,,,0.4278942190425984,-0.32138225709182505,-0.17230479957117503,,,0.019230659292685828,0.14932986915942315,0.013461859047623901,,,1.3127807617560476,1.264526776464849,1.260109057585995,0.0,,,,,,262558.0,1888.9064748201438,122313.0,879.9496402877697,12.836826571277951,0.1346146150488008,0.8934941006779067,2.2704549850634557,-9.641467712754752,1.045309084115962,0.6538164205016578,1.616466755469298,-5.169143987135251,0.09423301333336731,0.3448144225422759,0.8834693316459536,,,,,,,,,1.3127807617560476,1.264526776464849,1.260109057585995,6.081635299192169,6.081635299192169,4.723655060871049,5.391968022247663,1.0,,55.0,SoxS
26,27.0,27.0,27.0,1.0,1.0,0.0,,,0.0,32.0,32.0,4.8430718801792105,4.8430718801792105,155.0,155.0,41.559677607086584,41.559677607086584,469.23870967741937,142.1290322580645,340620.0,2197.548387096774,134931.0,870.5225806451613,,2709.0709677419354,13.26644499927852,0.39911192261325357,0.7186442449526388,2.115015902161696,-12.173015249273636,0.1785939711411575,0.7607863384332408,1.8720806540162305,-6.5313508213816815,0.24874527012586467,0.3238587328549513,1.0122066863966999,,,,,,,,,,,0.41457640622745373,-0.3804067265398011,-0.20410471316817755,,,0.049888990326656696,0.022324246392644687,0.031093158765733084,,,1.4678011214797682,1.2170480555212464,1.4940057932783082,0.0,,,,,,340620.0,2197.548387096774,134931.0,870.5225806451613,13.26644499927852,0.39911192261325357,0.7186442449526388,2.115015902161696,-12.173015249273636,0.1785939711411575,0.7607863384332408,1.8720806540162305,-6.5313508213816815,0.24874527012586467,0.3238587328549513,1.0122066863966999,,,,,,,,,1.4678011214797682,1.2170480555212464,1.4940057932783082,6.607376638567645,6.607376638567645,4.151732124134772,5.485277345490734,1.0,,10.0,SoxS
27,28.0,28.0,28.0,1.0,1.0,0.0,,,0.0,34.0,34.0,5.2196273776566855,5.2196273776566855,179.0,179.0,29.673839671918245,29.673839671918245,478.4860335195531,181.54189944134077,340568.0,1902.6145251396647,155262.0,867.3854748603352,,2617.1005586592178,-15.531884027906589,-0.8322685177016815,1.092544162599736,2.5970132137388013,13.562752841048987,-1.1552691027907134,0.6767037496700135,2.047300305285346,,,,,,,,,,,,,,,-0.4314412229974052,0.376743134473583,,,,-0.10403356471271019,-0.14440863784883917,,,,1.233465696461935,1.5445119548597646,,0.0,,,,,,340568.0,1902.6145251396647,155262.0,867.3854748603352,-15.531884027906589,-0.8322685177016815,1.092544162599736,2.5970132137388013,13.562752841048987,-1.1552691027907134,0.6767037496700135,2.047300305285346,,,,,,,,,,,,,1.233465696461935,1.5445119548597646,,6.513874945468628,6.513874945468628,4.648349945580473,5.9883228574326495,1.0,,13.0,SoxS
28,29.0,29.0,29.0,1.0,1.0,0.0,,,0.0,20.0,20.0,4.674887391818011,4.674887391818011,94.0,94.0,-39.06345388070972,-39.06345388070972,473.79787234042556,154.45744680851064,213655.0,2272.925531914894,80539.0,856.7978723404256,,2812.744680851064,8.346456937548497,1.0130265545050807,0.7324959857898694,2.077284176553325,-6.005929574007594,1.0629184327289651,0.6734026958823467,1.9831155073917368,,,,,,,,,,,,,,,0.37938440625220443,-0.272996798818527,,,,0.14471807921501154,0.15184549038985215,,,,1.4122825258499745,1.4819103534643516,,0.0,,,,,,213655.0,2272.925531914894,80539.0,856.7978723404256,8.346456937548497,1.0130265545050807,0.7324959857898694,2.077284176553325,-6.005929574007594,1.0629184327289651,0.6734026958823467,1.9831155073917368,,,,,,,,,,,,,1.4122825258499745,1.4819103534643516,,4.278177916114943,4.278177916114943,4.468898112813274,5.05961537361145,1.0,,14.0,SoxS
29,30.0,30.0,30.0,1.0,1.0,0.0,,,0.0,40.0,40.0,4.9637448413634875,4.9637448413634875,200.0,200.0,45.96146906800468,45.96146906800468,562.55,265.6,332840.0,1664.2,177446.0,887.23,,2623.585,-17.100974547637186,-1.3830910572103026,0.5383169672182536,1.6560694368114,15.770360154788158,-1.1711992286250235,0.5637818684162379,1.6174971262281512,,,,,,,,,,,,,,,-0.40716606065802824,0.3754847655901942,,,,-0.17288638215128782,-0.14639990357812793,,,,1.5667408311837208,1.4675198646999896,,0.0,,,,,,332840.0,1664.2,177446.0,887.23,-17.100974547637186,-1.3830910572103026,0.5383169672182536,1.6560694368114,15.770360154788158,-1.1711992286250235,0.5637818684162379,1.6174971262281512,,,,,,,,,,,,,1.5667408311837208,1.4675198646999896,,8.058431945710655,8.058431945710655,4.5066356311663185,5.470439711622949,1.0,,11.0,SoxS
30,31.0,31.0,31.0,1.0,1.0,0.0,,,0.0,23.0,23.0,5.06205608139494,5.06205608139494,117.0,117.0,-35.602238489572066,-35.602238489572066,563.7777777777778,226.76923076923077,210967.0,1803.1367521367522,102924.0,879.6923076923077,,2610.5555555555557,-8.726912663852536,-1.4648391858433092,0.6766060159131876,2.0410825312968126,6.153784804998509,-0.9973645745293864,0.4240234566793765,1.2267218576338508,,,,,,,,,,,,,,,-0.34907650655410144,0.24615139219994034,,,,-0.18310489823041365,-0.1246705718161733,,,,1.540561352825904,1.505309467326014,,0.0,,,,,,210967.0,1803.1367521367522,102924.0,879.6923076923077,-8.726912663852536,-1.4648391858433092,0.6766060159131876,2.0410825312968126,6.153784804998509,-0.9973645745293864,0.4240234566793765,1.2267218576338508,,,,,,,,,,,,,1.540561352825904,1.505309467326014,,4.543608294766647,4.543608294766647,5.06205608139494,5.740641755274699,1.0,,5.0,SoxS
31,32.0,32.0,32.0,1.0,1.0,0.0,,,0.0,20.0,20.0,4.973132317612476,4.973132317612476,100.0,100.0,-43.140215698894586,-43.140215698894586,577.05,246.04,174976.0,1749.76,86463.0,864.63,,2617.49,5.813196467277937,-1.2415197618740752,0.5925383993457097,1.757947090243316,-7.815258422814388,-1.1253191734842032,0.31024834370231763,0.8322367516389345,,,,,,,,,,,,,,,0.26423620305808804,-0.3552390192188358,,,,-0.1551899702342594,-0.1406648966855254,,,,1.537221037483624,1.282061709686162,,0.0,,,,,,174976.0,1749.76,86463.0,864.63,5.813196467277937,-1.2415197618740752,0.5925383993457097,1.757947090243316,-7.815258422814388,-1.1253191734842032,0.31024834370231763,0.8322367516389345,,,,,,,,,,,,,1.537221037483624,1.282061709686162,,4.021610269481366,4.021610269481366,4.973132317612476,5.913269787654826,1.0,,6.0,SoxS
32,33.0,33.0,33.0,1.0,1.0,0.0,,,0.0,51.0,51.0,4.81044093613564,4.81044093613564,246.0,246.0,48.74464678732831,48.74464678732831,587.4065040650406,413.3983739837398,432617.0,1758.6056910569105,223640.0,909.1056910569106,,2640.4471544715448,-23.323429240282138,-0.20874477342586584,0.7889136027003832,2.0832394737696656,22.55470346667564,-0.9898680140301042,0.6815452406898893,1.588455423949314,,,,,,,,,,,,,,,-0.4485274853900411,0.43374429743607,,,,-0.023193863713985092,-0.10998533489223379,,,,1.3615216851263536,1.206103410917406,,0.0,,,,,,432617.0,1758.6056910569105,223640.0,909.1056910569106,-23.323429240282138,-0.20874477342586584,0.7889136027003832,2.0832394737696656,22.55470346667564,-0.9898680140301042,0.6815452406898893,1.588455423949314,,,,,,,,,,,,,1.3615216851263536,1.206103410917406,,10.601938715615892,10.601938715615892,4.034805615743001,5.767499094200407,1.0,,53.0,SoxS
33,34.0,34.0,34.0,1.0,1.0,0.0,,,0.0,32.0,32.0,4.9496923338922585,4.9496923338922585,159.0,159.0,32.92524249815912,32.92524249815912,647.2830188679245,319.60377358490564,463885.0,2917.51572327044,140030.0,880.6918238993711,,2568.5723270440253,-11.227739092945015,0.48701823711454795,0.9239453152444692,3.049535210020094,14.240231160329397,0.37066574015084,0.8148642182764827,2.819731856833103,-3.410457976087653,0.439437827614406,0.3545088220509379,1.1293318054615265,8.176764273476358,2.3314080224710394,0.586865375052119,1.0964489345885249,-6.2033922167702835,2.662939610421722,0.8367260335241169,1.0914290228270198,,,-0.3402345179680308,0.4315221563736181,-0.10334721139659554,0.24778073555988964,-0.18798158232637222,0.06957403387350684,0.05295224859297714,0.06277683251634371,0.3330582889244342,0.38041994434596027,1.658397923854304,1.6911843019056205,1.5295827088191811,0.0,,,,,,463885.0,2917.51572327044,140030.0,880.6918238993711,-11.227739092945015,0.48701823711454795,0.9239453152444692,3.049535210020094,14.240231160329397,0.37066574015084,0.8148642182764827,2.819731856833103,-3.410457976087653,0.439437827614406,0.3545088220509379,1.1293318054615265,8.176764273476358,2.3314080224710394,0.586865375052119,1.0964489345885249,-6.2033922167702835,2.662939610421722,0.8367260335241169,1.0914290228270198,1.658397923854304,1.6911843019056205,1.5295827088191811,6.465048298231571,6.465048298231571,4.9496923338922585,5.379200324404034,1.0,,15.0,SoxS
0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,42.0,42.0,5.623240493256573,5.623240493256573,236.0,236.0,47.905646750798006,47.905646750798006,23.610169491525422,430.49152542372883,574187.0,2432.9957627118642,247881.0,1050.343220338983,,2661.4957627118642,-17.728511497313704,0.5862110630110005,1.9507883243116557,5.437365115151394,17.112877739801256,1.1146173230784697,1.1433867340592911,3.8769124973608053,-7.5547546029255885,-0.024581971482410925,1.1678015225422795,3.0995264339952824,,,,,,,,,,,-0.42210741660270723,0.407449469995268,-0.1798751095934664,,,0.05329191481918186,0.10132884755258816,-0.002234724680219175,,,1.452264555998505,1.680042216846172,1.3511205437136624,0.0,,,,,,574187.0,2432.9957627118642,247881.0,1050.343220338983,-17.728511497313704,0.5862110630110005,1.9507883243116557,5.437365115151394,17.112877739801256,1.1146173230784697,1.1433867340592911,3.8769124973608053,-7.5547546029255885,-0.024581971482410925,1.1678015225422795,3.0995264339952824,,,,,,,,,1.452264555998505,1.680042216846172,1.3511205437136624,7.469002979752808,7.469002979752808,5.2551873860822225,6.766535758972168,1.0,,23.0,SoxS
1,2.0,2.0,2.0,1.0,1.0,0.0,,,0.0,27.0,27.0,5.1867567376978,5.1867567376978,140.0,140.0,10.53727797357309,10.53727797357309,22.271428571428572,506.2785714285714,336149.0,2401.0642857142857,143170.0,1022.6428571428571,,2638.5071428571428,-9.852560265844524,0.30573382915539105,1.9303841291397732,5.716080267317128,9.218993339350202,0.40901225007640063,1.6773312143082018,5.265141138349463,,,,,,,,,,,,,,,-0.3397434574429146,0.3178963220465587,,,,0.03821672864442388,0.05112653125955008,,,,1.508319648682349,1.5796725920865264,,0.0,,,,,,336149.0,2401.0642857142857,143170.0,1022.6428571428571,-9.852560265844524,0.30573382915539105,1.9303841291397732,5.716080267317128,9.218993339350202,0.40901225007640063,1.6773312143082018,5.265141138349463,,,,,,,,,,,,,1.508319648682349,1.5796725920865264,,5.205565127772746,5.205565127772746,5.034336170088864,6.050870009771643,1.0,,59.0,SoxS
2,3.0,3.0,3.0,1.0,1.0,0.0,,,0.0,44.0,44.0,5.3828608761834325,5.3828608761834325,237.0,237.0,48.65838332359298,48.65838332359298,56.08860759493671,494.42616033755274,519200.0,2190.7172995780593,250879.0,1058.5611814345991,,2676.57805907173,-18.166019315206828,-0.3372967520703063,1.0809767525814415,3.5189963806189066,18.116904379893665,-0.4819056612035806,0.8245121364215079,2.56193594128115,-7.372284702781512,-0.5965375934688781,0.4647736227041127,1.3272227477158685,,,,,,,,,,,-0.39491346337406147,0.3938457473889927,-0.16026705875611982,,,-0.04216209400878829,-0.06023820765044757,-0.07456719918360977,,,1.6419588221362713,1.5732791630599152,1.4202328895868181,0.0,,,,,,519200.0,2190.7172995780593,250879.0,1058.5611814345991,-18.166019315206828,-0.3372967520703063,1.0809767525814415,3.5189963806189066,18.116904379893665,-0.4819056612035806,0.8245121364215079,2.56193594128115,-7.372284702781512,-0.5965375934688781,0.4647736227041127,1.3272227477158685,,,,,,,,,1.6419588221362713,1.5732791630599152,1.4202328895868181,8.174091995332596,8.174091995332596,5.084927558898926,6.1019134521484375,1.0,,50.0,SoxS
3,4.0,4.0,4.0,1.0,1.0,0.0,,,0.0,35.0,35.0,5.568777411017881,5.568777411017881,195.0,195.0,37.565857594954444,37.565857594954444,92.96410256410256,78.94871794871794,382698.0,1962.553846153846,183266.0,939.8256410256411,,2655.174358974359,-13.409075864329377,-0.9790138129066612,1.2948608192326982,3.5617327833041315,12.874361064385122,-0.5602832724058464,0.9989197319127932,2.9014572493175512,-5.392770429491994,1.7220920654959977,0.5562724440361232,1.456247368705919,,,,,,,,,,,-0.37247432956470494,0.3576211406773645,-0.14979917859699982,,,-0.10877931254518458,-0.06225369693398294,0.19134356283288864,,,1.4258289116653637,1.514747351629186,1.3165269246003972,0.0,,,,,,382698.0,1962.553846153846,183266.0,939.8256410256411,-13.409075864329377,-0.9790138129066612,1.2948608192326982,3.5617327833041315,12.874361064385122,-0.5602832724058464,0.9989197319127932,2.9014572493175512,-5.392770429491994,1.7220920654959977,0.5562724440361232,1.456247368705919,,,,,,,,,1.4258289116653637,1.514747351629186,1.3165269246003972,6.285042014922729,6.285042014922729,5.352502551487002,6.310832622975795,1.0,,-1.0,SoxS
4,5.0,5.0,5.0,1.0,1.0,0.0,,,0.0,25.0,25.0,5.584965512540921,5.584965512540921,140.0,140.0,23.595517167350533,23.595517167350533,111.07857142857142,263.4357142857143,240805.0,1720.0357142857142,138017.0,985.8357142857143,,2580.9785714285713,-8.852253277426941,0.24988167926629234,1.191233468114019,3.171815469601933,8.89482324575206,-0.04086759958425912,0.6586488064059839,2.1743239126876412,,,,,,,,,,,,,,,-0.3404712799010362,0.3421085863750792,,,,0.02776463102958804,-0.004540844398251013,,,,1.3888163655438979,1.6517400912508389,,0.0,,,,,,240805.0,1720.0357142857142,138017.0,985.8357142857143,-8.852253277426941,0.24988167926629234,1.191233468114019,3.171815469601933,8.89482324575206,-0.04086759958425912,0.6586488064059839,2.1743239126876412,,,,,,,,,,,,,1.3888163655438979,1.6517400912508389,,4.4763033798262555,4.4763033798262555,5.506798563036379,6.453500135740342,1.0,,18.0,SoxS
5,6.0,6.0,6.0,1.0,1.0,0.0,,,0.0,52.0,52.0,5.770375024121965,5.770375024121965,300.0,300.0,49.23540099980899,49.23540099980899,113.57333333333334,357.8833333333333,799185.0,2663.95,307333.0,1024.4433333333334,,2657.1966666666667,22.0896041824922,2.359982655301878,1.801250351951943,5.297918113819096,-21.771385490729,1.9344292489037285,1.5551822252991065,4.987869059779923,5.853946189947763,-2.876070512526085,0.7024510274526451,2.198018701903931,,,,,,,,,,,0.4167849845753245,-0.4107808583156415,0.11045181490467477,,,0.1966652212751565,0.16120243740864404,-0.23967254271050709,,,1.4725648573231358,1.6317592054824201,1.5450843603919338,0.0,,,,,,799185.0,2663.95,307333.0,1024.4433333333334,22.0896041824922,2.359982655301878,1.801250351951943,5.297918113819096,-21.771385490729,1.9344292489037285,1.5551822252991065,4.987869059779923,5.853946189947763,-2.876070512526085,0.7024510274526451,2.198018701903931,,,,,,,,,1.4725648573231358,1.6317592054824201,1.5450843603919338,9.011546005696996,9.011546005696996,5.356437176615145,6.666520641434545,1.0,,13.0,SoxS
6,7.0,7.0,7.0,1.0,1.0,0.0,,,0.0,55.0,55.0,5.445092086077396,5.445092086077396,300.0,300.0,47.72360971582873,47.72360971582873,153.35666666666665,11.526666666666667,545739.0,1819.13,283897.0,946.3233333333334,,2708.19,-21.79128169022105,-0.38376977989951566,0.7643532174705352,2.460999914445023,27.274004450652196,-1.336886029759027,1.294286058229186,2.157628225994836,-1.7935121639001448,-1.6662568097872592,0.5351091949232658,0.9011820745075374,21.69549992338761,0.24731115488841482,0.3261829574932543,0.8265833441385417,,,,,,,-0.3891300301825188,0.48703579376164635,-0.0320270029267883,0.3874196414890645,,-0.04797122248743946,-0.16711075371987838,-0.2082821012234074,0.030913894361051852,,1.6429305545824122,0.8819207444506765,0.8713161477420279,0.0,,,,,,545739.0,1819.13,283897.0,946.3233333333334,-21.79128169022105,-0.38376977989951566,0.7643532174705352,2.460999914445023,27.274004450652196,-1.336886029759027,1.294286058229186,2.157628225994836,-1.7935121639001448,-1.6662568097872592,0.5351091949232658,0.9011820745075374,21.69549992338761,0.24731115488841482,0.3261829574932543,0.8265833441385417,,,,,1.6429305545824122,0.8819207444506765,0.8713161477420279,10.100839275175895,10.100839275175895,5.38522393460759,6.323168053938389,1.0,,,SoxS
7,8.0,8.0,8.0,1.0,1.0,0.0,,,0.0,27.0,27.0,5.525586033585752,5.525586033585752,150.0,150.0,8.815399257637802,8.815399257637802,170.14,444.64666666666665,345839.0,2305.5933333333332,157094.0,1047.2933333333333,,2580.5466666666666,9.150138400829508,-0.13572883642997224,1.3765175340737408,4.431700782968935,-9.745466565262582,-0.22641470718117285,1.0208317337984807,3.573551152694409,,,,,,,,,,,,,,,0.3155220138217072,-0.3360505712159511,,,,-0.01696610455374653,-0.028301838397646606,,,,1.6323627969193026,1.7168687685722988,,0.0,,,,,,345839.0,2305.5933333333332,157094.0,1047.2933333333333,9.150138400829508,-0.13572883642997224,1.3765175340737408,4.431700782968935,-9.745466565262582,-0.22641470718117285,1.0208317337984807,3.573551152694409,,,,,,,,,,,,,1.6323627969193026,1.7168687685722988,,4.886359534696943,4.886359534696943,5.394927879591705,6.317810135208068,1.0,,13.0,SoxS
8,9.0,9.0,9.0,1.0,1.0,0.0,,,0.0,30.0,30.0,5.731283464119761,5.731283464119761,173.0,173.0,15.057482093177043,15.057482093177043,169.3121387283237,93.02890173410404,489360.0,2828.6705202312137,164157.0,948.8843930635838,,2630.6531791907514,-10.402778859490741,0.12414071403817362,2.052071010436108,5.743995147360791,11.818846582977644,0.2905732163333994,2.1118697494754595,5.707584937759432,6.5930891094845085,-1.4492755927161045,0.820727454014166,2.1055028294772065,,,,,,,,,,,-0.32508683935908567,0.36933895571805136,0.2060340346713909,,,0.01379341267090818,0.03228591292593327,-0.1610306214129005,,,1.444114100179937,1.402854142233056,1.2633953927388197,0.0,,,,,,489360.0,2828.6705202312137,164157.0,948.8843930635838,-10.402778859490741,0.12414071403817362,2.052071010436108,5.743995147360791,11.818846582977644,0.2905732163333994,2.1118697494754595,5.707584937759432,6.5930891094845085,-1.4492755927161045,0.820727454014166,2.1055028294772065,,,,,,,,,1.444114100179937,1.402854142233056,1.2633953927388197,5.234429633050361,5.234429633050361,5.681712201107075,6.486164438627081,1.0,,-1.0,SoxS
9,10.0,10.0,10.0,1.0,1.0,0.0,,,0.0,36.0,36.0,5.3900916947671265,5.3900916947671265,195.0,195.0,26.62584377547752,26.62584377547752,194.87179487179486,49.53333333333333,404375.0,2073.7179487179487,183763.0,942.374358974359,,2672.651282051282,-14.039216443775633,-0.7500046592888694,1.4456839460015405,4.071835402879832,13.741494731480405,-0.5684741733601788,1.0931791804116642,3.319075674951323,-9.012735312060789,1.8510035332687944,0.7218882047210696,1.402372639519205,,,,,,,,,,,-0.36945306430988506,0.3616182824073791,-0.2371772450542313,,,-0.0833338510320966,-0.06316379704001987,0.20566705925208828,,,1.4395542485851367,1.5337919101595294,0.9226461414142092,0.0,,,,,,404375.0,2073.7179487179487,183763.0,942.374358974359,-14.039216443775633,-0.7500046592888694,1.4456839460015405,4.071835402879832,13.741494731480405,-0.5684741733601788,1.0931791804116642,3.319075674951323,-9.012735312060789,1.8510035332687944,0.7218882047210696,1.402372639519205,,,,,,,,,1.4395542485851367,1.5337919101595294,0.9226461414142092,6.678921628541116,6.678921628541116,5.238211632524326,5.954868005208975,1.0,,10.0,SoxS
10,11.0,11.0,11.0,1.0,1.0,0.0,,,0.0,16.0,16.0,5.0744358662801545,5.0744358662801545,82.0,82.0,-22.755160011430082,-22.755160011430082,188.3780487804878,491.2682926829268,151265.0,1844.6951219512196,81121.0,989.280487804878,,2511.829268292683,-4.615208243217865,-0.0029845631583524934,1.4336529040606298,3.9429691762665406,3.730742042815195,0.05266584968324839,0.9145520828045481,3.027384286830888,,,,,,,,,,,,,,,-0.271482837836345,0.21945541428324677,,,,-0.0003316181287058326,0.005851761075916488,,,,1.4221715336215919,1.670504543978644,,0.0,,,,,,151265.0,1844.6951219512196,81121.0,989.280487804878,-4.615208243217865,-0.0029845631583524934,1.4336529040606298,3.9429691762665406,3.730742042815195,0.05266584968324839,0.9145520828045481,3.027384286830888,,,,,,,,,,,,,1.4221715336215919,1.670504543978644,,3.153059851701091,3.153059851701091,5.0744358662801545,6.167557562232976,1.0,,34.0,SoxS
11,12.0,12.0,12.0,1.0,1.0,0.0,,,0.0,34.0,34.0,5.395241134420972,5.395241134420972,185.0,185.0,39.76386070173873,39.76386070173873,208.86486486486487,320.5081081081081,403821.0,2182.816216216216,192875.0,1042.5675675675675,,2685.118918918919,-12.442920576051502,0.8110987086664965,1.1316346502682868,3.5215045598134225,13.720461429093664,1.091138613265719,1.031989726534292,2.57616387080627,5.013041844688107,-1.3499216309351283,0.4744947542166156,1.2259001011415873,-2.995606332041724,-2.5943733373541766,0.4459671211156534,1.2149441286165859,,,,,,,-0.35551201645861435,0.3920131836883904,0.14322976699108877,-0.08558875234404925,,0.07373624624240877,0.09919441938779264,-0.12272014826682985,-0.23585212157765242,,1.5538787712011493,1.2783399361486507,1.2875722346140464,0.0,,,,,,403821.0,2182.816216216216,192875.0,1042.5675675675675,-12.442920576051502,0.8110987086664965,1.1316346502682868,3.5215045598134225,13.720461429093664,1.091138613265719,1.031989726534292,2.57616387080627,5.013041844688107,-1.3499216309351283,0.4744947542166156,1.2259001011415873,-2.995606332041724,-2.5943733373541766,0.4459671211156534,1.2149441286165859,,,,,1.5538787712011493,1.2783399361486507,1.2875722346140464,6.301849936434574,6.301849936434574,5.271223764700153,6.2616528021629465,1.0,,15.0,SoxS
12,13.0,13.0,13.0,1.0,1.0,0.0,,,0.0,27.0,27.0,5.214051060166752,5.214051060166752,141.0,141.0,44.620339788497844,44.620339788497844,209.07801418439718,441.6595744680851,387344.0,2747.1205673758864,140571.0,996.9574468085107,,2583.553191489362,-10.072652001076454,-0.46360538803592233,2.02387719221582,5.700962845640589,10.004179198163392,-0.6664330626230885,1.988750845496036,5.6684606215134,2.009570474810822,1.8447926448758203,0.9116683829299398,2.033751246028165,,,,,,,,,,,-0.35973757146701624,0.35729211422012114,0.07177037410038649,,,-0.051511709781769145,-0.07404811806923206,0.20497696054175782,,,1.4331857986006877,1.4522634456261343,1.1155260939735432,0.0,,,,,,387344.0,2747.1205673758864,140571.0,996.9574468085107,-10.072652001076454,-0.46360538803592233,2.02387719221582,5.700962845640589,10.004179198163392,-0.6664330626230885,1.988750845496036,5.6684606215134,2.009570474810822,1.8447926448758203,0.9116683829299398,2.033751246028165,,,,,,,,,1.4331857986006877,1.4522634456261343,1.1155260939735432,5.178315227150174,5.178315227150174,5.193168634930468,5.673000184509874,1.0,,14.0,SoxS
13,14.0,14.0,14.0,1.0,1.0,0.0,,,0.0,30.0,30.0,4.828280837637059,4.828280837637059,145.0,145.0,25.23069604790643,25.23069604790643,220.4344827586207,175.2344827586207,360913.0,2489.055172413793,136159.0,939.0275862068966,,2652.689655172414,-11.982132855948258,0.5410088198563415,1.9510664039858097,4.430944580181049,11.04560783314286,0.28115629937576136,1.2008214875735415,3.9804943090975224,-7.949112494359855,-0.4702379142629521,0.919085422678119,2.3450221261062225,,,,,,,,,,,-0.37444165174838306,0.3451752447857144,-0.24840976544874546,,,0.07728697426519164,0.04016518562510877,-0.06717684489470745,,,1.1592472554436717,1.6449413685426766,1.255198004849717,0.0,,,,,,360913.0,2489.055172413793,136159.0,939.0275862068966,-11.982132855948258,0.5410088198563415,1.9510664039858097,4.430944580181049,11.04560783314286,0.28115629937576136,1.2008214875735415,3.9804943090975224,-7.949112494359855,-0.4702379142629521,0.919085422678119,2.3450221261062225,,,,,,,,,1.1592472554436717,1.6449413685426766,1.255198004849717,6.213391683049215,6.213391683049215,4.828280837637059,5.57909916839256,1.0,,13.0,SoxS
14,15.0,15.0,15.0,1.0,1.0,0.0,,,0.0,32.0,32.0,5.295954341659147,5.295954341659147,170.0,170.0,15.778303329061394,15.778303329061394,227.30588235294118,291.9235294117647,363276.0,2136.9176470588236,175911.0,1034.770588235294,,2687.570588235294,12.632067506895911,-0.02101123964024776,1.0425751713624243,2.9189670435621613,-8.707105262438548,0.7872526007915468,0.6277863028591311,1.9193036715311913,6.772658325664334,-1.4382659774317175,0.7181190298347735,1.6592632676384167,-3.202811542783521,0.5215963874952336,0.4529303788102028,1.1500420591628995,,,,,,,0.37153139726164447,-0.25609133124819256,0.19919583310777453,-0.09420033949363296,,-0.00262640495503097,0.09840657509894335,-0.17978324717896468,0.0651995484369042,,1.4270946203390213,1.5389594046561355,1.1772928520947405,0.0,,,,,,363276.0,2136.9176470588236,175911.0,1034.770588235294,12.632067506895911,-0.02101123964024776,1.0425751713624243,2.9189670435621613,-8.707105262438548,0.7872526007915468,0.6277863028591311,1.9193036715311913,6.772658325664334,-1.4382659774317175,0.7181190298347735,1.6592632676384167,-3.202811542783521,0.5215963874952336,0.4529303788102028,1.1500420591628995,,,,,1.4270946203390213,1.5389594046561355,1.1772928520947405,6.042348165330831,6.042348165330831,5.295954341659147,5.952993319810503,1.0,,15.0,SoxS
